¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
• (422.65, 14.73, 249.45) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.833946
ò(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.226077
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.309052
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.398938
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.496612
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.603107
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.272624
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.259187
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.24649
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.23452
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.223264
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.381549
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.594436
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.836726
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.114903
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.437502
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.81764
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.19337
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.81288
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.88214
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.37325
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.149841
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.2267
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.309726
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.399669
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.497407
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.603974
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.223234
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.210021
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.197536
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.185767
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.194438
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.383103
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.596196
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.838737
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.117221
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.440203
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.819194
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.21569
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.84192
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.90154
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.38363
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.150458
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.227365
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.310445
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.400448
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.498255
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.604899
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.179591
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.165759
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.152658
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.140275
ÿ(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.195911
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.38476
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.598074
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.840883
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.119694
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.443086
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.822596
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.23866
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.86786
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.91811
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.39254
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.151112
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.22807
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.311207
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.401275
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.499155
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.605882
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.223926
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.20987
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.196558
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.183973
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.197477
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.386521
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.600069
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.843161
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.122322
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.446149
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.826212
(422.65, 14.73, 249.45) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 6.243562
(422.65, 14.73, 249.45) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 6.233315
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.93581
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.403
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.151805
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.228817
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.312015
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.402151
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.500107
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.606922
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.270169
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.25588
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.242345
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.229548
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.217477
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.388386
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.602182
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.845576
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.125106
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.449394
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.830043
(422.65, 14.73, 249.45) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 6.021962
(422.65, 14.73, 249.45) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 6.161206
 (422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.96691
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.4149
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.152536
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.229606
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.312868
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.403075
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.501113
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.60802
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.318422
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.303889
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.290121
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.277103
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.264822
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.390354
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.604413
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.848124
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.128046
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.452821
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.834089
(422.65, 14.73, 249.45) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 5.816648
(422.65, 14.73, 249.45) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 6.167459
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.99613
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.42145
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.153305
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.230435
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.313764
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.404048
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.502171
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.609175
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.368796
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.354006
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.339994
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.326744
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.314243
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.392426
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.606761
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.850807
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.13114
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.456431
(422.65, 14.73, 249.45) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 5.636202
(422.65, 14.73, 249.45) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 5.625934
(422.65, 14.73, 249.45) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 6.174044
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.0188
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.42585
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.154113
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.231306
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.314705
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.405069
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.503282
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.610388
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.421409
˜ (422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.40635
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.392082
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.378589
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.365856
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.394602
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.609227
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.853626
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.134391
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.460222
(422.65, 14.73, 249.45) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 5.458276
(422.65, 14.73, 249.45) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 5.598355
(422.65, 14.73, 249.45) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 6.180968
(422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.96431
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.43188
(422.65, 14.73, 249.45) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 14.81784
(422.65, 14.73, 249.45) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 14.81992
(422.65, 14.73, 249.45) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 14.82488
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.154958
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.232218
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.315691
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.406138
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.504445
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.611658
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.476389
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.461048
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.446511
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.432762
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.419787
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.407571
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.611811
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.856578
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.137798
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.464195
(422.65, 14.73, 249.45) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 5.292241
(422.65, 14.73, 249.45) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 5.604301
(422.65, 14.73, 249.45) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 6.188228
(422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.4298
(422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.41618
(422.65, 14.73, 249.45) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 14.12641
(422.65, 14.73, 249.45) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 14.12836
(422.65, 14.73, 249.45) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 14.13306
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.155841
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.23317
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.316721
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.407254
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.50566
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.612985
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.533874
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.518237
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.503417
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.4894
Ÿ (422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.476169
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.463711
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.614512
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.859666
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.14136
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.46835
(422.65, 14.73, 249.45) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 5.223935
(422.65, 14.73, 249.45) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 5.610522
(422.65, 14.73, 249.45) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 6.195826
(422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.16064
(422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.38452
(422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.35235
(422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.34631
(422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.34286
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.156762
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.234163
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.317795
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.408419
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.506928
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.614369
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.594013
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.578065
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.562949
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.548649
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.53515
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.522437
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.617331
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.862888
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.145078
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.472688
(422.65, 14.73, 249.45) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 5.259759
(422.65, 14.73, 249.45) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 5.617019
(422.65, 14.73, 249.45) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 6.203759
(422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.21887
(422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.24329
(422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.23229
(422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.84564
(422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.30524
(422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.30107
(422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.29951
(422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.30054
(422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.30415
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.157721
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.235197
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.318913
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.409632
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.508247
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.674112
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.65697
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.640694
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.625266
˜ (422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.610669
