¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‡(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.777674
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.577048
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.792031
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.047176
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.336779
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.663699
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.027609
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.435082
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.894353
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.909791
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.328823
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.014451
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.819456
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.86178
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.11667
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08666
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43955
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.36239
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.752831
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.897232
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.051741
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.217324
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.395235
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.586866
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.809911
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.066725
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.351772
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.680335
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.046137
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.455906
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.86061
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.877892
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.362545
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.054049
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.868595
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.87757
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.16354
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07611
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.45783
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.27382
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.760001
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.904869
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.059882
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.226076
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.404643
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.596964
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.828112
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.086617
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.370436
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.697209
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.065038
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.477074
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.814616
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.845675
û(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.396789
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.09429
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.918592
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.89825
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.21126
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09458
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48544
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.23212
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.767327
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.912732
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.068302
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.235065
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.414312
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.60861
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.846552
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.106853
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.392683
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.714397
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.08419
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.498611
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.770665
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.831535
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.431557
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.135174
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.969036
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.95979
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.25984
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13981
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51413
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.25363
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.77493
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.920835
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.07692
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.24436
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.424272
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.625835
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.865359
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.1274
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.415298
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.732944
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.10371
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.520531
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.728705
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.862916
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.471019
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.176707
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01861
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.02247
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.30266
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18569
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54391
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.27676
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.782697
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.929149
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.085827
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.253891
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.434503
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.643312
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.884414
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.148325
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.438295
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.75836
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.123504
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.542819
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.688566
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.89475
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.508061
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.218894
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06901
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08629
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.32765
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25347
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60473
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.30148
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.790724
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.937671
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.094979
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.263674
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.445049
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.661048
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.903792
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.169548
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.461635
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.784208
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.143636
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.565461
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.653363
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.928149
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.545653
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.263919
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12024
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.15127
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.40817
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34479
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70855
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.32788
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.798936
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.94645
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.104368
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.273755
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.455866
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.679096
†(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.923491
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.191133
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.485434
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.810502
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.171332
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.590462
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.629096
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.967383
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.583798
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.314857
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17231
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.21742
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.49024
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43788
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81435
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.39346
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.807364
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.955462
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.11401
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.284071
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.471883
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.697396
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.943493
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.213063
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.509587
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.837218
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.201085
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.59632
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.606228
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.007651
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.622921
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.361661
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.22522
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28448
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.57391
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53274
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9222
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.76837
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.816013
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.964714
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.123883
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.294672
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.488978
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.715963
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.963783
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.235311
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.534109
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.864398
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.23086
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.562256
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.584742
ö(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.04855
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.669573
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.408057
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28728
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.35012
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.65919
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62947
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02853
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.16305
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.824886
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.974183
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.134024
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.305583
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.506285
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.734828
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.984387
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.257931
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.559052
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.891984
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.256253
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.529958
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.564612
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.090071
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.716967
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.455151
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35127
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.41687
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.74611
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.728
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09016
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.57122
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.833971
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.983886
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.144419
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.31671
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.523827
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.753954
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.005307
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.280883
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.584363
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.916741
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.282075
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.499391
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.585979
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.132229
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.765109
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.51159
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41128
(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.49107
