¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
œ (392.89, 14.62, 307.56) (409.36, 8.56, 315.57) (0.81, 2.16, 0.81) Human 4.73827
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.21084
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.62345
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.33282
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.71651
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.394594
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.158032
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14108
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11858
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12884
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10802
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06036
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.41165
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.37271
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.47755
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.71137
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.13445
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.54328
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.25471
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.06739
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.392367
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.142659
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12014
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03944
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03426
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05162
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96811
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.34714
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.30036
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.38059
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.62495
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.03617
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.46351
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.86195
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.51238
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.33409
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.389024
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.125147
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04681
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97674
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9392
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99488
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9029
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.28538
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.24513
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.28603
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.53229
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.93561
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.38419
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.57639
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.23318
Š(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.76858
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.61233
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.384525
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.105478
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.972445
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92033
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84361
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9379
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83742
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.22628
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.14817
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.24395
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.42112
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.83564
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.10354
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.20408
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.15617
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.62456
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.11713
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.90305
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.378917
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.076781
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.8972
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86313
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75585
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8806
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77166
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.16772
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.05182
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.18959
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.36191
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.73118
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.10294
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.84528
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.06829
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.54834
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.03752
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.55238
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.372173
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.013016
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.821067
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7906
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68771
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76594
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70565
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.10547
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.96163
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.07855
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.31335
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.64836
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.9884
›(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.81809
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.68201
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.47616
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.9622
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.46414
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.95563
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.36429
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.951012
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.744166
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69742
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61873
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64971
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63774
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.04589
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.89801
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.96835
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.25764
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.59186
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.84087
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.82233
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.59055
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.40803
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.86346
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.32595
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.8116
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.339286
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.895698
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.666584
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60356
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54899
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56491
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56476
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.98886
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.81021
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.90305
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.12964
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.53538
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.69527
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.82901
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.59776
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.22141
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.72724
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.19317
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.67329
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.305019
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.847158
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.590004
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50912
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47857
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48124
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4918
ˆ(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.93131
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.72284
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.83519
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.04222
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.47526
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.60852
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.83815
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.44886
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.97559
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.53236
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.02102
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.53445
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.27022
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.807482
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.522835
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41418
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40752
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39285
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40649
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.8658
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.64006
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.73435
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.97155
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.36
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.57003
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.74122
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.22267
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.73824
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.28294
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.82551
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.33027
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.86178
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.234883
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.767202
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.454924
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31995
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3359
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28359
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3212
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.80288
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.55995
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.63415
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.89716
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.27721
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.53204
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.60402
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.10322
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.51134
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.0422
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.60599
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.13336
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.65594
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.19905
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.726343
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.386384
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23796
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26375
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17488
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19938
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.7426
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.45959
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.55898
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.78059
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.19464
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.43523
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.34569
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.07822
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.48536
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.91231
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.36172
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.94348
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.45757
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.162676
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.685005
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.317227
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15538
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16162
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06681
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07197
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.67999
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.35992
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.47404
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.68568
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.11065
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.20617
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.09528
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.05662
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.4629
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.88898
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.33615
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.8059
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.40019
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.125865
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.643113
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.247538
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07226
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06083
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9594
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94555
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.61523
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.2856
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.35884
