¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
© (369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.580713
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.121544
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.289762
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.470504
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.665179
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.875409
¹ (369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.103078
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.350391
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.619939
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.72913
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.062948
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.434007
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.847831
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.312157
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.834654
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.356498
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.939311
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.60689
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.37719
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27681
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3907
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71196
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30403
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.18573
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.01856
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.38547
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.955379
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.111644
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.279149
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.459103
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.652901
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.862149
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.088717
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.334786
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.602924
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.896168
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.045933
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.415107
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.826714
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.288414
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.809825
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.33458
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.914573
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.57973
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.34589
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24724
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35594
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6705
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25375
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.17293
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.08336
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.65346
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.67825
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.69392
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.946329
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.101968
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.268779
É (369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.447965
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.640908
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.849199
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.074693
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.319552
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.586317
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.877996
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.030706
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.396655
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.806105
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.265247
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.7836
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.313498
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.890781
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.55363
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.31585
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.20832
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32296
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63115
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20604
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.13799
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.15184
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.4837
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.937488
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.092516
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.258652
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.437089
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.629198
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.836558
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.061007
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.304686
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.570115
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.860271
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.178704
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.378651
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.786003
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.242661
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.758035
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.293249
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.867933
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.5286
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.28841
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.17924
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29174
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59398
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16095
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.08217
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.22453
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.44771
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.928857
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.083289
Ä (369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.248767
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.426475
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.617772
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.824224
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.047656
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.290188
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.554317
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.842993
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.159729
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.508746
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.7664
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.220642
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.733126
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.273826
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.846437
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.50461
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.26463
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.15153
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26228
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55883
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11839
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02954
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.30145
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.46173
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.920434
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.074286
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.239122
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.416121
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.606626
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.812197
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.034638
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.276055
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.53892
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.826157
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.141244
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.488358
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.747689
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.19919
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.708866
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.255222
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.826307
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.48166
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.24201
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.12518
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23452
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5258
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0784
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.98007
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.36306
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.16659
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.17252
Õ (369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.912218
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.065504
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.229718
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.406024
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.595762
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.800475
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.021953
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.262285
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.523921
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.80976
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.123245
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.468513
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.850564
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.178301
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.68525
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.237429
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.807076
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.46203
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.22054
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.10017
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.13234
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4948
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04084
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93373
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.30436
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.20972
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.90421
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.056946
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.220554
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.396188
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.585177
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.789055
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.009599
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.248876
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.509319
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.7938
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.10573
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.449206
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.829178
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.251692
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.662274
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.220445
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.788734
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.44438
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.2002
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.07782
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.11557
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46584
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00579
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.89045
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.24956
Ù (369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.15891
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.15209
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.19846
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.896408
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.048612
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.211628
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.386609
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.574872
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.777939
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.997573
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.235828
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.495113
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.778275
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.088698
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.430435
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.808389
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.228545
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.639937
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.203999
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.771291
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.42771
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.18316
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.06488
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.10029
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4389
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97321
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.85022
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.19864
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.61521
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.28657
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.12357
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.888813
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.040497
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.202941
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.377287
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.564845
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.767124
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.985876
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.223137
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.481298
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.763183
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.07214
(369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.412194
