¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
… (378.49, 14.78, 274.48) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.15911
(378.49, 14.78, 274.48) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.943529
† (378.49, 14.78, 274.48) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.934278
(378.49, 14.78, 274.48) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.926975
(378.49, 14.78, 274.48) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.921618
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.751087
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.963898
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.194319
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.444566
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.717248
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.014869
(378.49, 14.78, 274.48) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.077619
(378.49, 14.78, 274.48) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.037944
(378.49, 14.78, 274.48) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.000068
(378.49, 14.78, 274.48) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.96395
(378.49, 14.78, 274.48) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.929543
(378.49, 14.78, 274.48) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.896816
(378.49, 14.78, 274.48) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.865728
(378.49, 14.78, 274.48) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.836244
(378.49, 14.78, 274.48) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.808336
(378.49, 14.78, 274.48) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.781969
(378.49, 14.78, 274.48) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.757121
(378.49, 14.78, 274.48) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.733761
(378.49, 14.78, 274.48) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.711864
(378.49, 14.78, 274.48) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.016604
(378.49, 14.78, 274.48) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.425608
(378.49, 14.78, 274.48) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.380023
(378.49, 14.78, 274.48) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.07407
(378.49, 14.78, 274.48) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.06066
(378.49, 14.78, 274.48) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.04924
(378.49, 14.78, 274.48) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.0398
(378.49, 14.78, 274.48) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.03233
(378.49, 14.78, 274.48) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.02683
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.757427
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.970738
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.201756
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.452649
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.726058
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.025129
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.345743
(378.49, 14.78, 274.48) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.274942
(378.49, 14.78, 274.48) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.235326
(378.49, 14.78, 274.48) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.197534
(378.49, 14.78, 274.48) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.161522
(378.49, 14.78, 274.48) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.127254
(378.49, 14.78, 274.48) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.094687
(378.49, 14.78, 274.48) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.063787
(378.49, 14.78, 274.48) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.034521
(378.49, 14.78, 274.48) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.006857
(378.49, 14.78, 274.48) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.980766
(378.49, 14.78, 274.48) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.956219
(378.49, 14.78, 274.48) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.93319
(378.49, 14.78, 274.48) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.055618
 (378.49, 14.78, 274.48) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.442684
(378.49, 14.78, 274.48) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.450013
(378.49, 14.78, 274.48) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.42694
(378.49, 14.78, 274.48) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.42997
(378.49, 14.78, 274.48) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.43503
(378.49, 14.78, 274.48) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.44214
(378.49, 14.78, 274.48) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.45129
(378.49, 14.78, 274.48) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.4625
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.763843
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.977719
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.209286
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.460835
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.73502
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.034924
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.358187
(378.49, 14.78, 274.48) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.530033
(378.49, 14.78, 274.48) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.488509
(378.49, 14.78, 274.48) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.448883
(378.49, 14.78, 274.48) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.411112
(378.49, 14.78, 274.48) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.375153
(378.49, 14.78, 274.48) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.340966
(378.49, 14.78, 274.48) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.308509
(378.49, 14.78, 274.48) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.277755
(378.49, 14.78, 274.48) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.248663
(378.49, 14.78, 274.48) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.221206
(378.49, 14.78, 274.48) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.195354
(378.49, 14.78, 274.48) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.171078
(378.49, 14.78, 274.48) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.148356
(378.49, 14.78, 274.48) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.538124
(378.49, 14.78, 274.48) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.52165
(378.49, 14.78, 274.48) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.36586
(378.49, 14.78, 274.48) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.35353
(378.49, 14.78, 274.48) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.34324
(378.49, 14.78, 274.48) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.33499
(378.49, 14.78, 274.48) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.32877
(378.49, 14.78, 274.48) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.32456
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.770382
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.984744
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.216924
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.469156
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.744114
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.044864
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.370821
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.732907
(378.49, 14.78, 274.48) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.761672
(378.49, 14.78, 274.48) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.72003
(378.49, 14.78, 274.48) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.680321
(378.49, 14.78, 274.48) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.642501
(378.49, 14.78, 274.48) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.606529
(378.49, 14.78, 274.48) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.572362
(378.49, 14.78, 274.48) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.539962
ò(378.49, 14.78, 274.48) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.509298
(378.49, 14.78, 274.48) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.480334
(378.49, 14.78, 274.48) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.453039
(378.49, 14.78, 274.48) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.427388
(378.49, 14.78, 274.48) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.40335
(378.49, 14.78, 274.48) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.637452
(378.49, 14.78, 274.48) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.594974
(378.49, 14.78, 274.48) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.44792
(378.49, 14.78, 274.48) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.43543
(378.49, 14.78, 274.48) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.42501
(378.49, 14.78, 274.48) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.41664
(378.49, 14.78, 274.48) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.41031
(378.49, 14.78, 274.48) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.40601
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.776983
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.99188
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.224656
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.477565
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.75327
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.054913
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.383672
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.760301
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.195505
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.684221
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.236862
(378.49, 14.78, 274.48) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.961592
(378.49, 14.78, 274.48) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.929498
(378.49, 14.78, 274.48) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.89936
(378.49, 14.78, 274.48) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.87115
(378.49, 14.78, 274.48) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.844837
(378.49, 14.78, 274.48) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.820395
(378.49, 14.78, 274.48) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.797797
(378.49, 14.78, 274.48) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.777021
(378.49, 14.78, 274.48) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.758047
(378.49, 14.78, 274.48) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.740854
(378.49, 14.78, 274.48) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.670022
(378.49, 14.78, 274.48) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.53337
(378.49, 14.78, 274.48) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.52072
(378.49, 14.78, 274.48) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.51015
(378.49, 14.78, 274.48) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.50165
(378.49, 14.78, 274.48) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.4952
(378.49, 14.78, 274.48) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.49081
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.783659
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.99912
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.232517
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.486081
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.762583
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.065125
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.396708
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.787911
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.226441
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.719063
÷(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.276381
(378.49, 14.78, 274.48) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.072883
(378.49, 14.78, 274.48) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.040285
(378.49, 14.78, 274.48) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.009673
(378.49, 14.78, 274.48) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.98101
(378.49, 14.78, 274.48) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.954272
(378.49, 14.78, 274.48) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.929428
(378.49, 14.78, 274.48) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.906451
(378.49, 14.78, 274.48) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.885322
(378.49, 14.78, 274.48) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.866014
(378.49, 14.78, 274.48) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.848515
(378.49, 14.78, 274.48) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 9.852401
(378.49, 14.78, 274.48) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.62231
(378.49, 14.78, 274.48) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.6095
(378.49, 14.78, 274.48) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.59878
(378.49, 14.78, 274.48) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.59014
(378.49, 14.78, 274.48) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.58358
(378.49, 14.78, 274.48) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.57908
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.790421
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.006438
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.24042
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.494747
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.772
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.075466
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.392599
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.784512
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.243731
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.75421
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.316294
(378.49, 14.78, 274.48) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.188811
(378.49, 14.78, 274.48) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.155689
(378.49, 14.78, 274.48) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.124578
(378.49, 14.78, 274.48) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.095444
(378.49, 14.78, 274.48) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.068256
(378.49, 14.78, 274.48) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.04299
(378.49, 14.78, 274.48) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.019617
(378.49, 14.78, 274.48) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.998115
(378.49, 14.78, 274.48) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.97846
(378.49, 14.78, 274.48) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.960634
(378.49, 14.78, 274.48) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 9.825447
(378.49, 14.78, 274.48) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.71489
(378.49, 14.78, 274.48) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.70189
(378.49, 14.78, 274.48) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.69101
(378.49, 14.78, 274.48) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.68223
(378.49, 14.78, 274.48) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.67555
(378.49, 14.78, 274.48) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.67095
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.797256
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.013821
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.248451
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.50346
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.781544
€ (378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.085901
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.385655
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.745202
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.199512
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.712238
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.295284
(378.49, 14.78, 274.48) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.309606
(378.49, 14.78, 274.48) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.275932
(378.49, 14.78, 274.48) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.244296
(378.49, 14.78, 274.48) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.214667
(378.49, 14.78, 274.48) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.187012
(378.49, 14.78, 274.48) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.161304
(378.49, 14.78, 274.48) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.137515
(378.49, 14.78, 274.48) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.115621
(378.49, 14.78, 274.48) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.095601
(378.49, 14.78, 274.48) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.077435
(378.49, 14.78, 274.48) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 9.905909
(378.49, 14.78, 274.48) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.81122
(378.49, 14.78, 274.48) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.79804
(378.49, 14.78, 274.48) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.78699
(378.49, 14.78, 274.48) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.77806
(378.49, 14.78, 274.48) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.77125
(378.49, 14.78, 274.48) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.76654
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.804176
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.021309
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.256566
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.512294
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.791193
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.096479
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.379009
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.706253
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.155702
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.662672
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.238735
(378.49, 14.78, 274.48) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 9.548797
(378.49, 14.78, 274.48) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 9.527011
(378.49, 14.78, 274.48) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 9.507176
(378.49, 14.78, 274.48) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 9.489266
(378.49, 14.78, 274.48) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 9.473268
(378.49, 14.78, 274.48) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 9.459165
(378.49, 14.78, 274.48) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 9.446943
(378.49, 14.78, 274.48) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 9.436589
(378.49, 14.78, 274.48) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 9.428095
(378.49, 14.78, 274.48) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.199146
(378.49, 14.78, 274.48) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 9.98826
(378.49, 14.78, 274.48) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.91146
(378.49, 14.78, 274.48) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.89808
(378.49, 14.78, 274.48) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.88685
(378.49, 14.78, 274.48) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.87777
(378.49, 14.78, 274.48) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.87082
