¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¢(336.39, 7.37, 332.59) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 20.68661
(336.39, 7.37, 332.59) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 21.40627
(336.39, 7.37, 332.59) (314.37, 3.15, 305.00) (1.46, 1.43, 1.41) Tools 22.40722
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.028141
¤(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.262976
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.518126
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.785021
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.993751
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.21722
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.456905
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.714602
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.992373
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.292582
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.617978
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.104902
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.823301
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66704
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95796
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30916
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79055
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61794
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.92805
(336.39, 7.37, 332.59) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 21.32653
(336.39, 7.37, 332.59) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 21.30325
(336.39, 7.37, 332.59) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 21.28415
(336.39, 7.37, 332.59) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 21.26925
(336.39, 7.37, 332.59) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 21.28883
(336.39, 7.37, 332.59) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 21.28184
(336.39, 7.37, 332.59) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 21.27901
(336.39, 7.37, 332.59) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 21.28032
(336.39, 7.37, 332.59) (312.99, 3.15, 305.00) (1.40, 1.43, 1.36) Tools 23.01691
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.031301
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.266373
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.521833
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.774191
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.982204
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.204846
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.443645
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.70037
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.977054
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.276075
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.602299
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.056091
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.766365
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59978
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96046
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32774
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81322
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64622
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.96426
(336.39, 7.37, 332.59) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 21.17853
(336.39, 7.37, 332.59) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 21.15541
(336.39, 7.37, 332.59) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 21.13646
(336.39, 7.37, 332.59) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 21.12165
(336.39, 7.37, 332.59) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 21.16839
Ÿ(336.39, 7.37, 332.59) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 21.16145
(336.39, 7.37, 332.59) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 21.15863
(336.39, 7.37, 332.59) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 21.15993
(336.39, 7.37, 332.59) (312.99, 3.15, 305.00) (1.40, 1.43, 1.36) Tools 23.62921
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.034412
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.269779
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.52556
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.763772
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.971098
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.192973
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.430947
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.686739
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.962368
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.261785
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.621987
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.05788
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.710009
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53328
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11533
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34648
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83612
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67478
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00093
(336.39, 7.37, 332.59) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 21.42303
(336.39, 7.37, 332.59) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 21.38874
(336.39, 7.37, 332.59) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 21.35871
(336.39, 7.37, 332.59) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 21.33293
(336.39, 7.37, 332.59) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 21.18889
(336.39, 7.37, 332.59) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 21.16953
(336.39, 7.37, 332.59) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 21.15431
(336.39, 7.37, 332.59) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 21.14325
(336.39, 7.37, 332.59) (311.66, 3.15, 305.00) (1.54, 1.43, 1.50) Tools 24.14531
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.03763
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.273234
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.529335
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.753797
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.960441
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.181579
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.418752
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.673624
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.949083
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.280415
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.642302
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.091066
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.654266
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46758
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13117
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36546
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85927
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70371
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.038
¦(336.39, 7.37, 332.59) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 22.0793
(336.39, 7.37, 332.59) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 22.04361
(336.39, 7.37, 332.59) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 22.01231
(336.39, 7.37, 332.59) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 21.98538
(336.39, 7.37, 332.59) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 21.99589
(336.39, 7.37, 332.59) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 21.97526
(336.39, 7.37, 332.59) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 21.95895
(336.39, 7.37, 332.59) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 21.94695
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.040827
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.276729
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.533121
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.744233
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.950262
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.170672
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.407053
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.661084
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.966665
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.299565
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.670713
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.124914
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.631346
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40259
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14716
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38461
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8827
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73291
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.07551
(336.39, 7.37, 332.59) (312.99, 0.43, 306.34) (1.40, 1.43, 1.36) Tools 22.72962
(336.39, 7.37, 332.59) (312.99, 0.43, 306.34) (1.40, 1.43, 1.36) Tools 22.69316
(336.39, 7.37, 332.59) (312.99, 0.43, 306.34) (1.40, 1.43, 1.36) Tools 22.66124
(336.39, 7.37, 332.59) (312.99, 0.43, 306.34) (1.40, 1.43, 1.36) Tools 22.63381
(336.39, 7.37, 332.59) (312.96, 1.79, 306.45) (1.58, 1.43, 1.55) Tools 22.32725
(336.39, 7.37, 332.59) (312.96, 1.79, 306.45) (1.58, 1.43, 1.55) Tools 22.31968
(336.39, 7.37, 332.59) (312.96, 1.79, 306.45) (1.58, 1.43, 1.55) Tools 22.31646
(336.39, 7.37, 332.59) (312.96, 1.79, 306.45) (1.58, 1.43, 1.55) Tools 22.31759
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.044056
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.280249
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.536909
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.73509
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.940481
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.160248
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.395871
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.677604
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.984804
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.31933
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.701797
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.159484
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.669947
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33843
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16325
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40398
“(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90633
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76247
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.11341
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.18683
(336.39, 7.37, 332.59) (312.99, 0.43, 306.34) (1.40, 1.43, 1.36) Tools 23.39186
(336.39, 7.37, 332.59) (312.99, 0.43, 306.34) (1.40, 1.43, 1.36) Tools 23.35857
(336.39, 7.37, 332.59) (312.99, 0.43, 306.34) (1.40, 1.43, 1.36) Tools 23.32992
(336.39, 7.37, 332.59) (312.96, 1.79, 306.45) (1.58, 1.43, 1.55) Tools 23.12117
(336.39, 7.37, 332.59) (312.96, 1.79, 306.45) (1.58, 1.43, 1.55) Tools 23.09532
(336.39, 7.37, 332.59) (312.96, 1.79, 306.45) (1.58, 1.43, 1.55) Tools 23.07402
(336.39, 7.37, 332.59) (312.96, 1.79, 306.45) (1.58, 1.43, 1.55) Tools 23.05725
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.047318
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.283772
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.534532
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.72636
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.931184
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.150311
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.410464
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.694811
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.003496
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.339663
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.733527
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.194756
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.709368
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28719
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17955
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42355
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93021
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79227
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.15174
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.23788
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.0506
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.287313
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.526737
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.718067
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.922312
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.162831
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.426791
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.71249
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.022685
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.360589
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.765867
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.23071
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.749583
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33242
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19601
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44328
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95436
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82244
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.19046
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.28943
„(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.053929
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.290933
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.519296
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.710155
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.932788
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.178416
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.443603
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.730689
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.042434
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.382084
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.798835
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.267379
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.790628
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43541
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21261
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46317
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97873
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8529
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.22963
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.34162
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.057271
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.294574
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.512279
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.718455
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.947625
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.194375
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.460874
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.749396
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.062716
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.407338
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.832447
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.304782
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.840457
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83147
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22934
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4833
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0033
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88365
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.2692
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.39435
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.060657
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.298215
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.518468
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.732677
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.962881
