¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
„ (407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.503186
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.547555
ˆ (407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.524708
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.094244
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.291054
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.421228
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.510291
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.563201
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.605976
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.607789
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.604574
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.56291
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.504807
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.414093
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.264533
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.3667
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.364814
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.517307
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.549844
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.813553
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.100819
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.393233
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.653369
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.728511
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.705277
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.062484
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.24228
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.363801
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.451468
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.499193
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.539785
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.539718
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.533941
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.492815
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.433336
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.344017
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.194595
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.938417
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.543674
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.543364
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.546918
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.810357
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.097352
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.380726
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.639893
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.91954
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.896274
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.031491
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.195097
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.308425
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.394756
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.437598
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.474534
€ (407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.474309
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.466145
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.425529
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.364804
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.276812
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.1276
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.872582
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.732975
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.732821
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.543997
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.807189
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.093882
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.368523
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.626795
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.905395
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.098573
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.076232
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.149469
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.255048
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.339895
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.378345
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.411849
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.411476
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.401092
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.360966
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.29911
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.212381
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.063448
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.93513
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.933601
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.541065
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.804008
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.090402
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.356704
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.614054
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.89166
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.191937
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.290419
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.26942
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.250133
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.283594
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.321365
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.351654
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.351135
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.33869
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.299028
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.236156
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.155447
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.150884
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.147918
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.538142
É(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.800827
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.086934
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.345211
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.601705
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.878342
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.177523
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.478445
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.792793
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.131865
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.45914
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.442994
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.428551
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.415795
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.404714
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.395295
(407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.387531
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.535206
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.797639
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.083452
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.334077
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.589697
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.865409
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.163534
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.469952
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.783625
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.114545
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.400536
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.706976
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63511
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22662
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05567
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.532273
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.794429
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.079975
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.323256
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.57808
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.852866
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.149981
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.462017
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.775075
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.098176
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.383056
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.688284
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43038
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13938
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01061
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.529308
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.791237
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.076477
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.312793
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.566829
¸(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.84073
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.136854
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.454645
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.767101
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.082712
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.366551
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.670636
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23262
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05511
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26215
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.526389
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.788059
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.067153
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.302661
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.555942
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.828995
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.124156
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.44417
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.759713
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.068141
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.351007
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.654029
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04157
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97371
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17748
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39122
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.523447
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.784853
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.052522
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.292873
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.545421
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.817632
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.111907
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.430864
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.752939
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.054468
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.336431
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.638467
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.962675
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8951
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09577
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3062
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.520511
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.781662
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.041165
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.270716
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.53524
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.806688
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.100059
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.418046
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.746734
´(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.041689
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.322812
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.623909
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.947083
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7301
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01688
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22414
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4416
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.517591
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.778471
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.030263
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.244756
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.507436
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.791467
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.088638
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.405663
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.741134
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.029831
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.310143
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.610365
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.932597
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51771
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94075
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14497
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35919
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58413
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.514648
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.775279
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.01983
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.219226
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.479902
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.761698
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.0672
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.393762
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.736119
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.018828
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.298429
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.597839
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.91918
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.313
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86732
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0686
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27974
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50137
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73423
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.511714
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.772097
(407.25, 14.35, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.009882
