¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¤(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.34836
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.67416
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.67025
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.66921
³(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.198903
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.285403
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.375893
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.470644
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.798657
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.449205
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.653212
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.87193
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.349998
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.638101
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.8126
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.996867
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.191631
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.219752
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.622488
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27559
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92692
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32709
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.62927
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.60538
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.58441
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.56632
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.55112
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.53879
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.5293
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.52265
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.51884
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.51786
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.248119
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.336548
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.429065
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.525958
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.038009
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.48795
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.694613
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.927981
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.432021
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.769155
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.950207
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.141502
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.966993
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.331879
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.793643
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47136
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38727
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.50871
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.4822
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.4586
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.43789
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.42004
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.40505
¸(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.39288
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.38354
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.37702
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.37329
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.37238
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.298786
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.38922
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.483856
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.668953
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.296491
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.527596
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.736998
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.000236
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.5155
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.90576
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.093749
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.729608
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.073598
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.447714
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.971535
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67543
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94491
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.36703
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.34083
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.31751
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.29705
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.27943
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.26463
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.25264
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.24344
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.23702
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.23339
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.23253
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.350998
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.443482
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.540333
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.893802
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.370034
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.568173
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.780398
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.073627
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.600455
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.048164
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.243541
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.83114
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.183603
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.567365
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15652
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87131
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64527
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.23085
Ä(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.20494
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.18189
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.16167
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.14427
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.12965
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.11782
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.10875
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.10245
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.09889
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.09809
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.404772
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.499394
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.59854
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.135668
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.40891
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.609698
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.824817
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.148256
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.686986
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.196792
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.603089
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.935804
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.297164
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.690987
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34903
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01288
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99617
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.09995
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.07433
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.05154
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.03155
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.01435
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.99992
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.98824
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.9793
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.97309
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.96962
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.96886
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.460126
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.557048
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.748052
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.258428
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.44867
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.652136
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.870286
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.224074
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.775019
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.351918
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.702865
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.043774
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.41442
Å(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.862245
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54946
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15741
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29462
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.97415
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.9488
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.92626
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.90649
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.88948
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.87522
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.86369
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.85487
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.84877
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.84536
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.84466
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.517185
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.616439
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.973752
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.296542
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.489307
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.695578
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.916815
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.301113
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.864666
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.46653
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.805641
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.155148
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.535535
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04408
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70883
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27118
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29984
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.85326
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.82817
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.80586
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.78631
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.76949
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.75539
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.744
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.7353
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.72929
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.72595
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.7253
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.575939
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.677659
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.152615
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.335484
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.53085
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.740016
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.964417
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.379377
È(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.955852
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.499594
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.911576
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.270075
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.660586
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23318
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84855
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38973
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30574
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.7371
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.71226
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.69018
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.67083
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.65419
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.64025
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.62899
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.62041
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.61448
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.61122
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.6106
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.636539
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.811174
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.19
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.375283
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.573352
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.785469
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.013155
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.458914
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.048678
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.532887
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.020825
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.388708
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.789825
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42515
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99284
(341.68, 7.28, 379.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5108
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.65287
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.62551
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.60092
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.57905
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.55989
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.54343
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.52964
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.51851
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.51003
(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.50419
