¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ë(377.56, 16.02, 283.83) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.060663
(377.56, 16.02, 283.83) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.77002
(377.56, 16.02, 283.83) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.757085
(377.56, 16.02, 283.83) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.745513
É(377.56, 16.02, 283.83) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.735292
(377.56, 16.02, 283.83) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.72641
(377.56, 16.02, 283.83) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.003562
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.238785
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.837843
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.087899
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.361397
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.667729
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.002296
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.36908
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.760205
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.172155
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.626699
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13776
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73245
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3795
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11173
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82592
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30683
(377.56, 16.02, 283.83) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.807499
(377.56, 16.02, 283.83) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.791779
(377.56, 16.02, 283.83) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.777451
(377.56, 16.02, 283.83) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.764498
(377.56, 16.02, 283.83) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.752908
(377.56, 16.02, 283.83) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.742671
(377.56, 16.02, 283.83) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.733775
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.234643
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.461298
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.083838
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.355921
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.661737
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.995769
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.361865
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.752167
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.163313
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.616939
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12451
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71538
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35996
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08954
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85537
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37643
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94749
(377.56, 16.02, 283.83) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.786227
(377.56, 16.02, 283.83) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.773252
(377.56, 16.02, 283.83) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.761642
(377.56, 16.02, 283.83) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.751386
(377.56, 16.02, 283.83) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.742473
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.230599
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.456934
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.079963
®(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.350567
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.655917
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.989326
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.354859
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.744431
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.154774
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.607553
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11164
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6985
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34093
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06791
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88996
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44832
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02576
(377.56, 16.02, 283.83) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.771725
(377.56, 16.02, 283.83) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.761447
(377.56, 16.02, 283.83) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.056648
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.226658
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.45268
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.076229
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.345793
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.650218
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.983122
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.347906
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.737001
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.146623
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.59848
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09943
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6821
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32241
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04692
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88209
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5225
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1066
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.222817
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.448534
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.072667
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.341951
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.644664
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.977061
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.339736
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.72853
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.138764
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.589828
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0898
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66611
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30443
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0265
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86189
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57975
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19009
ª(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.219078
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.444498
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.069292
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.338247
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.639248
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.971118
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.331772
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.719813
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.131249
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.581492
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08056
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65055
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28693
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00663
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84225
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58145
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27618
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.21544
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.440572
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.066049
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.334767
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.633997
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.965378
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.324037
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.711309
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.124032
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.573568
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07174
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63548
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26991
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98737
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82314
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58433
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35584
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.211903
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.436755
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.062963
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.331445
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.628894
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.959774
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.316511
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.703041
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.117176
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.565963
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06331
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62082
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25343
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96865
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80463
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58843
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36039
—(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.208467
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.43305
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.060046
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.328281
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.623924
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.954354
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.309245
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.695042
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.110649
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.558738
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05529
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60844
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23744
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95054
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78668
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59372
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.205136
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.429455
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.67195
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.325324
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.619086
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.949104
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.302168
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.687269
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.104424
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.551874
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04765
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59993
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22201
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.933
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76928
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60019
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.201906
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.425971
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.66818
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.322533
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.614438
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.943993
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.295314
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.679756
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.098547
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.545382
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04045
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59186
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20966
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91603
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75244
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60788
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.198781
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.422598
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.665709
 (377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.319905
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.610135
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.938928
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.288695
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.672474
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.092949
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.539244
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03365
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58426
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20113
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89964
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73619
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61678
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.195758
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.42357
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.662766
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.317481
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.607504
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.933079
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.282266
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.665415
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.087593
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.533443
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02722
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57709
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19308
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88772
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72048
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62685
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.199265
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.420969
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.659954
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.315213
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.605023
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.927427
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.276114
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.658628
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.080072
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.528026
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02118
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57038
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18554
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87921
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70533
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63819
(377.56, 16.02, 283.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.197406
