¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¹(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.472061
(438.11, 14.96, 251.07) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.05401
(438.11, 14.96, 251.07) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.03768
(438.11, 14.96, 251.07) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.02508
(438.11, 14.96, 251.07) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.0162
(438.11, 14.96, 251.07) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.01103
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.772892
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.992979
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.231775
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.495331
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.78295
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.098185
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.445645
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.830504
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.259022
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.738944
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.280026
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51584
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22847
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04727
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9976
(438.11, 14.96, 251.07) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 14.09257
(438.11, 14.96, 251.07) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 14.06537
(438.11, 14.96, 251.07) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 14.04101
(438.11, 14.96, 251.07) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 14.01946
(438.11, 14.96, 251.07) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 14.0007
(438.11, 14.96, 251.07) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 13.99706
(438.11, 14.96, 251.07) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.10369
(438.11, 14.96, 251.07) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.07982
(438.11, 14.96, 251.07) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.05973
(438.11, 14.96, 251.07) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.04338
(438.11, 14.96, 251.07) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.03078
(438.11, 14.96, 251.07) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.02189
(438.11, 14.96, 251.07) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.01672
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.775267
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.99555
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.23457
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.497839
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.78583
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.101352
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.44915
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.834392
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.263362
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.743823
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.285549
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52246
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23607
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05602
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00781
(438.11, 14.96, 251.07) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 13.75161
(438.11, 14.96, 251.07) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 13.72509
±(438.11, 14.96, 251.07) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 13.70134
(438.11, 14.96, 251.07) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 13.68033
(438.11, 14.96, 251.07) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 13.66205
(438.11, 14.96, 251.07) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 14.03265
(438.11, 14.96, 251.07) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.11316
(438.11, 14.96, 251.07) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.08927
(438.11, 14.96, 251.07) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.06916
(438.11, 14.96, 251.07) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.05281
(438.11, 14.96, 251.07) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.04019
(438.11, 14.96, 251.07) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.03129
(438.11, 14.96, 251.07) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.02611
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.777688
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.998173
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.237419
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.500378
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.788766
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.104579
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.452722
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.838353
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.267784
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.748796
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.901894
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52928
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24388
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06505
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01834
(438.11, 14.96, 251.07) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 13.42931
(438.11, 14.96, 251.07) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 13.40343
(438.11, 14.96, 251.07) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 13.38026
(438.11, 14.96, 251.07) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 13.35977
(438.11, 14.96, 251.07) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 13.34194
(438.11, 14.96, 251.07) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.15408
(438.11, 14.96, 251.07) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.12638
(438.11, 14.96, 251.07) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.10247
(438.11, 14.96, 251.07) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.08234
(438.11, 14.96, 251.07) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.06597
(438.11, 14.96, 251.07) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.05333
(438.11, 14.96, 251.07) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.04442
(438.11, 14.96, 251.07) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.03923
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.780155
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.000845
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.240324
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.502947
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.791751
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.107862
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.456354
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.842386
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.272285
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.753857
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.908122
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53632
½(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25191
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07434
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02917
(438.11, 14.96, 251.07) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 13.3425
(438.11, 14.96, 251.07) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 13.3083
(438.11, 14.96, 251.07) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 13.27686
(438.11, 14.96, 251.07) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 13.24814
(438.11, 14.96, 251.07) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 13.22212
(438.11, 14.96, 251.07) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 13.5843
(438.11, 14.96, 251.07) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 13.56762
(438.11, 14.96, 251.07) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.11942
(438.11, 14.96, 251.07) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.09926
(438.11, 14.96, 251.07) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.08286
(438.11, 14.96, 251.07) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.07021
(438.11, 14.96, 251.07) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.06128
(438.11, 14.96, 251.07) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.05608
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.782668
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.003568
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.243281
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.505548
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.794789
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.111203
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.460052
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.846488
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.276865
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.349671
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.914507
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54356
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26019
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0839
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04035
(438.11, 14.96, 251.07) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 14.05255
(438.11, 14.96, 251.07) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 14.01172
(438.11, 14.96, 251.07) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 13.97383
(438.11, 14.96, 251.07) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 13.93887
(438.11, 14.96, 251.07) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 13.90678
(438.11, 14.96, 251.07) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 13.87754
(438.11, 14.96, 251.07) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 13.85112
(438.11, 14.96, 251.07) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.14014
(438.11, 14.96, 251.07) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.11995
(438.11, 14.96, 251.07) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.10352
(438.11, 14.96, 251.07) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.09084
(438.11, 14.96, 251.07) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.08189
(438.11, 14.96, 251.07) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.07667
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.785225
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.006339
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.246292
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.508176
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.797877
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.114601
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.463806
Á(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.850658
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.281522
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.355256
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.921093
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55104
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26872
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09372
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05182
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17774
(438.11, 14.96, 251.07) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 14.32929
(438.11, 14.96, 251.07) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 14.29021
(438.11, 14.96, 251.07) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 14.25412
(438.11, 14.96, 251.07) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 14.22098
(438.11, 14.96, 251.07) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 14.19075
(438.11, 14.96, 251.07) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 14.1634
(438.11, 14.96, 251.07) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.16465
(438.11, 14.96, 251.07) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.14442
(438.11, 14.96, 251.07) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.12796
(438.11, 14.96, 251.07) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.11525
(438.11, 14.96, 251.07) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.10628
(438.11, 14.96, 251.07) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.10103
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.787828
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.00916
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.249356
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.510877
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.801019
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.118053
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.467621
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.8549
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.845031
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.360921
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.92784
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55868
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27748
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10384
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06363
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19173
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54718
(438.11, 14.96, 251.07) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 16.67952
(438.11, 14.96, 251.07) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 14.58689
(438.11, 14.96, 251.07) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 14.55261
(438.11, 14.96, 251.07) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 14.52132
(438.11, 14.96, 251.07) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 14.49299
(438.11, 14.96, 251.07) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 16.26064
(438.11, 14.96, 251.07) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.17271
(438.11, 14.96, 251.07) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.1562
(438.11, 14.96, 251.07) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.14346
(438.11, 14.96, 251.07) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.13445
(438.11, 14.96, 251.07) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.12919
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.790477
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.012028
¯(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.252474
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.514276
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.804208
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.121563
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.471497
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.859208
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.850161
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.366695
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.934761
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56655
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2865
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11424
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07575
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20608
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56382
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25273
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.2087
(438.11, 14.96, 251.07) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.30904
(438.11, 14.96, 251.07) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.27724
(438.11, 14.96, 251.07) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.24928
(438.11, 14.96, 251.07) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.22516
(438.11, 14.96, 251.07) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.20483
(438.11, 14.96, 251.07) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.18828
(438.11, 14.96, 251.07) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.17549
(438.11, 14.96, 251.07) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.16645
(438.11, 14.96, 251.07) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.16116
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.793169
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.014945
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.255642
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.517734
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.807448
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.125126
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.475437
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.39384
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.855382
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.372549
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.941875
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57461
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29572
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12488
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0882
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22079
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58072
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29175
(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.23577
(438.11, 14.96, 251.07) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.34531
(438.11, 14.96, 251.07) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.31343
(438.11, 14.96, 251.07) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.2854
(438.11, 14.96, 251.07) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.26121
(438.11, 14.96, 251.07) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.24082
(438.11, 14.96, 251.07) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.22422
­(438.11, 14.96, 251.07) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.21138
