¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
—(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33778
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65679
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4467
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54227
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04903
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.00357
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.2628
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.18239
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.488924
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.828517
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.225254
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.6626
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.082735
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.559885
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0618
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67335
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45626
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55741
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07136
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.18929
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.3235
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.32078
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.489663
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.829702
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.226611
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.667665
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.102001
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.570117
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07315
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68954
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46512
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57111
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0913
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.39196
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.38
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.45249
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.490274
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.830631
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.227617
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.668801
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.121196
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.580313
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08449
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70526
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47578
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58336
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10891
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.61383
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.42884
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.54299
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.490737
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.831282
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.228361
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.669613
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.135022
•(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.590459
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09577
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72065
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49347
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59408
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12411
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.84444
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.47325
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.62486
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.491117
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.831656
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.228779
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.67008
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.144196
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.600624
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10708
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73557
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51071
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60335
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13692
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.08397
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.51745
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.6995
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.49137
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.831773
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.228892
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.670221
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.143738
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.610728
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11831
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75007
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51667
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61114
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14919
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.33401
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.55713
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.778
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.49156
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.831612
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.228699
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.669996
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.133755
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.620819
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12958
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76414
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50805
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6174
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16971
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38478
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.59221
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.86996
¤(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.491582
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.831174
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.228198
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.666767
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.123462
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.630881
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14073
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7778
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49932
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62218
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18746
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40858
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.62415
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.94926
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.491497
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.830454
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.22741
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.65807
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.112858
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.640898
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1519
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79099
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4905
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62543
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20247
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42873
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.65187
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.02015
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.491302
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.829453
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.226313
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.649246
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.10197
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.632643
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16304
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80374
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48158
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61041
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21467
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44513
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.67058
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.08704
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.490995
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.828207
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.224899
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.64022
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.090816
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.620087
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17412
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81481
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47255
™(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57944
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2241
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45774
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.80791
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.1457
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.490555
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.826647
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.22319
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.631033
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.079391
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.607233
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18516
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8067
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46341
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54654
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2307
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4666
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.09817
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.19414
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.490018
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.824862
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.218388
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.621653
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.068408
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.594059
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18748
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7985
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45418
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51171
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23447
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47167
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.40099
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.23425
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.48939
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.822759
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.209777
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.612133
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.057842
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.580625
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17225
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79025
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44482
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4751
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2354
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47298
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.74959
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.2723
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.488595
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.82041
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.201075
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.602513
ª(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.047107
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.56688
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15666
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78191
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4354
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43662
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23355
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47041
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.12202
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.30075
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.481247
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.817808
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.192163
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.592672
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.036196
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.552817
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14079
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77073
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42587
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39639
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22882
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4641
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.51323
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.31882
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.464352
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.814919
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.183163
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.582708
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.025159
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.538527
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12459
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74654
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41625
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35443
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10598
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45397
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.65841
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.32226
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.447286
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.811392
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.174003
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.572613
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.013938
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.523911
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10682
(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72225
