¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
£(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.080998
Å(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.154742
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.776287
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46191
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25331
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20653
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37008
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6886
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18248
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93921
(412.04, 14.61, 245.82) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 17.35455
(412.04, 14.61, 245.82) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 17.32341
(412.04, 14.61, 245.82) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 22.25591
(412.04, 14.61, 245.82) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 20.48631
(412.04, 14.61, 245.82) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 20.45773
(412.04, 14.61, 245.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.628303
(412.04, 14.61, 245.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.626895
(412.04, 14.61, 245.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.627364
(412.04, 14.61, 245.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.629711
(412.04, 14.61, 245.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.31371
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.663219
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.90907
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.178983
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.476057
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.799708
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.162773
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.569852
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.023667
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.178536
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.800856
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49014
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28606
(412.04, 14.61, 245.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.04315
(412.04, 14.61, 245.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.01997
(412.04, 14.61, 245.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.99883
(412.04, 14.61, 245.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.979724
(412.04, 14.61, 245.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.96263
(412.04, 14.61, 245.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.94753
(412.04, 14.61, 245.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.934411
(412.04, 14.61, 245.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.923257
(412.04, 14.61, 245.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.91406
(412.04, 14.61, 245.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.969384
(412.04, 14.61, 245.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.96404
(412.04, 14.61, 245.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.630082
(412.04, 14.61, 245.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.628675
(412.04, 14.61, 245.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.629146
(412.04, 14.61, 245.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.631494
(412.04, 14.61, 245.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.635722
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.670821
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.917089
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.187794
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.48578
Ö(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.812228
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.175531
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.584159
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.041936
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.202262
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.825436
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51838
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31886
(412.04, 14.61, 245.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.04696
(412.04, 14.61, 245.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.02377
(412.04, 14.61, 245.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.00263
(412.04, 14.61, 245.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.902612
(412.04, 14.61, 245.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.88565
(412.04, 14.61, 245.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.870667
(412.04, 14.61, 245.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.857649
(412.04, 14.61, 245.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.927027
(412.04, 14.61, 245.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.917825
(412.04, 14.61, 245.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.910571
(412.04, 14.61, 245.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.905258
(412.04, 14.61, 245.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.90188
(412.04, 14.61, 245.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.900433
(412.04, 14.61, 245.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.900917
(412.04, 14.61, 245.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.903333
(412.04, 14.61, 245.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.90768
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.678366
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.925038
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.196528
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.495421
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.824694
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.188201
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.598368
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.059843
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.225937
(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.849983
(412.04, 14.61, 245.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.447598
(412.04, 14.61, 245.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.421994
(412.04, 14.61, 245.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.398356
(412.04, 14.61, 245.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.376657
(412.04, 14.61, 245.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.356879
(412.04, 14.61, 245.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.590098
(412.04, 14.61, 245.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.891331
(412.04, 14.61, 245.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.87634
(412.04, 14.61, 245.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.863316
(412.04, 14.61, 245.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.932733
(412.04, 14.61, 245.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.923528
(412.04, 14.61, 245.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.91627
(412.04, 14.61, 245.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.910955
(412.04, 14.61, 245.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.907576
(412.04, 14.61, 245.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.906129
(412.04, 14.61, 245.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.906614
(412.04, 14.61, 245.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.909031
¶(412.04, 14.61, 245.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.913382
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.441085
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.654337
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.852137
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.065513
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.296318
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.546717
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.815091
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.070972
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.348291
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.64981
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.985465
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.356517
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.926371
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34459
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34535
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28926
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46274
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9122
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71508
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.01809
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.0621
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.42567
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.64712
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.854614
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.068172
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.299209
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.549843
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.819655
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.075921
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.353635
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.65564
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.988174
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.35949
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.909798
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22001
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31078
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24864
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40934
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84661
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63261
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91126
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.91831
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.410316
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.63041
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.857248
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.071038
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.302291
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.553182
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.82461
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.081254
»(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.359448
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.661925
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.991971
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.363002
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.89218
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16818
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27676
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20866
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35667
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78198
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55143
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80623
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.77722
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.89094
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.395033
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.613779
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.852203
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.074063
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.305566
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.556758
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.829945
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.086998
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.365675
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.668718
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.999375
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.367067
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.873566
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14379
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24327
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16933
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30477
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71832
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47153
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70302
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.63881
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.65737
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.379834
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.597227
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.834144
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.077283
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.309052
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.560534
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.834282
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.093152
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.37234
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.675967
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.007306
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.371663
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.853957
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11808
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21032
Ş(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13064
(412.48, 14.62, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.19042
(412.48, 14.62, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.16856
(412.48, 14.62, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.14877
(412.48, 14.62, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.13103
(412.48, 14.62, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.11532
(412.48, 14.62, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.10163
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.364705
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.580779
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.816184
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.073538
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.312744
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.564521
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.838619
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.09973
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.37947
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.683713
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.015757
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.379493
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.833347
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07972
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17788
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09261
(412.48, 14.62, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.14228
(412.48, 14.62, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.12055
(412.48, 14.62, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.10088
(412.48, 14.62, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.08325
(412.48, 14.62, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.06763
(412.48, 14.62, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.05403
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.349653
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.564403
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.798301
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.053971
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.316617
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.568753
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.843225
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.106699
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.38704
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.691936
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.024728
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.389328
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.811799
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00534
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14598
(412.48, 14.62, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05521
(412.48, 14.62, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.09656
(412.48, 14.62, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.07495
(412.48, 14.62, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.05539
(412.48, 14.62, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.03786
(412.48, 14.62, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.02234
