¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
…(341.73, 7.25, 379.79) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.10479
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.836635
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.068732
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.321334
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.566478
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.817634
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.113216
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.496985
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.947738
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.478317
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.023252
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40854
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11274
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92165
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86024
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96217
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.22592
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.20189
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.18032
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.16119
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.14449
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.1302
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.1183
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.10878
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.10163
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.09685
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.09443
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.09436
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.635653
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.837535
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.06971
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.3224
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.572243
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.823873
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.11933
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.503804
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.950705
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.482987
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.028558
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40458
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10822
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91642
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85415
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95502
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.23829
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.21423
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.19263
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.17348
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.15676
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.14245
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.13054
ù(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.121
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.11385
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.10905
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.10663
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.10656
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.637159
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.838484
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.070741
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.323524
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.578258
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.830385
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.125461
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.51064
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.953454
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.48769
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.033902
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40082
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10392
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91149
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8484
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9482
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.25308
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.22899
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.20736
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.18819
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.17144
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.1571
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.14517
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.13562
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.12845
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.12365
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.12122
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.12115
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.638801
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.839484
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.071826
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.324707
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.584525
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.83717
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.131608
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.517494
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.955986
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.492426
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.039285
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39727
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09987
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90679
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84294
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94176
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.27031
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.24618
…(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.22452
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.20531
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.18853
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.17417
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.16222
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.15265
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.14546
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.14065
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.13821
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.13813
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.640581
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.840532
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.072965
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.325949
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.591043
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.844227
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.137771
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.524367
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.958304
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.497195
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.044703
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39396
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09607
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9024
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8378
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93573
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.28999
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.26582
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.24411
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.22487
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.20806
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.19367
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.18169
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.1721
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.1649
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.16008
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.15762
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.15754
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.642498
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.841629
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.074156
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.327247
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.597813
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.851556
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.143945
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.531255
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.964609
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.501995
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.05016
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39081
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09249
’(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89827
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83297
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93004
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.31215
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.28792
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.26618
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.24689
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.23004
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.21563
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.20361
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.194
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.18678
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.18194
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.17947
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.17939
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.644554
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.842775
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.075401
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.328604
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.604834
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.85916
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.150132
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.538157
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.972357
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.506825
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.05565
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38788
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08915
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8944
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82848
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9247
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.33681
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.31252
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.29072
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.27139
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.2545
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.24005
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.22801
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.21837
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.21112
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.20627
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.20379
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.20369
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.646745
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.843969
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.076699
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.330018
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.606721
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.867037
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.156331
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.545071
—(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.980119
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.511686
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.061176
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38518
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08604
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89084
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82431
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91979
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.36398
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.33963
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.31778
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.2984
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.28146
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.26697
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.25489
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.24522
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.23796
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.23308
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.23059
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.23048
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.649074
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.845213
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.078051
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.33149
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.608333
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.875187
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.162539
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.551999
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.987894
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.516575
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.066734
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38263
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08316
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8875
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82043
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91523
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.3937
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.36929
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.34737
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.32793
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.31095
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.29641
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.2843
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.2746
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.2673
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.26241
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.2599
(341.73, 7.25, 379.79) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.25979
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.651539
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.846504
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.079453
†(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.33302
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.610006
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.883612
