¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ç(406.50, 14.46, 245.58) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.6941
(406.50, 14.46, 245.58) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.0099
(406.50, 14.46, 245.58) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 11.70937
(406.50, 14.46, 245.58) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 11.70026
ì(406.50, 14.46, 245.58) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 11.69345
(406.50, 14.46, 245.58) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 11.95577
(406.50, 14.46, 245.58) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.75039
(406.50, 14.46, 245.58) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 17.20475
(406.50, 14.46, 245.58) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 17.26027
(406.50, 14.46, 245.58) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 17.17551
(406.50, 14.46, 245.58) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 16.91958
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.205834
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.451385
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.718578
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.010263
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.329924
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.681683
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.070566
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.50266
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.985485
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.522865
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16385
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8719
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44746
(406.50, 14.46, 245.58) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 11.93954
(406.50, 14.46, 245.58) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 11.9162
(406.50, 14.46, 245.58) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.35295
(406.50, 14.46, 245.58) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.59309
(406.50, 14.46, 245.58) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.71968
(406.50, 14.46, 245.58) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.76192
(406.50, 14.46, 245.58) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.72325
(406.50, 14.46, 245.58) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.58964
(406.50, 14.46, 245.58) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 11.81921
(406.50, 14.46, 245.58) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 11.81468
(406.50, 14.46, 245.58) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.53373
(406.50, 14.46, 245.58) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 17.54604
(406.50, 14.46, 245.58) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 17.60409
(406.50, 14.46, 245.58) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 17.51358
(406.50, 14.46, 245.58) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 17.24136
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.20552
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.451074
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.718195
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.009844
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.329464
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.681176
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.070016
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.502037
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.984814
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.456112
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15851
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86695
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.27203
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.123113
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.065744
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.012134
ó(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.015351
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.030846
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.082725
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.168428
(406.50, 14.46, 245.58) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.34141
(406.50, 14.46, 245.58) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.0657
(406.50, 14.46, 245.58) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 11.94552
(406.50, 14.46, 245.58) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.32611
(406.50, 14.46, 245.58) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 17.90305
(406.50, 14.46, 245.58) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 17.96547
(406.50, 14.46, 245.58) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 17.86875
(406.50, 14.46, 245.58) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 17.57897
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.205219
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.450734
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.717845
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.009444
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.329013
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.680696
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.069465
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.501457
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.98414
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.419741
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15313
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.261596
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.089963
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.960202
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.905769
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.85371
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.865492
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.88023
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.936705
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.019477
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.14435
(406.50, 14.46, 245.58) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.83008
(406.50, 14.46, 245.58) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.08167
(406.50, 14.46, 245.58) (434.03, 8.60, 234.31) (2.32, 1.85, 2.92) Tools 15.42811
(406.50, 14.46, 245.58) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 18.27694
(406.50, 14.46, 245.58) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 18.34565
(406.50, 14.46, 245.58) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 18.24221
(406.50, 14.46, 245.58) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 17.93345
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.204924
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.450425
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.717487
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.009064
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.328603
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.680242
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.068963
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.500885
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.983498
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.384146
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.37453
€ (406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.061782
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.916905
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.806011
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.75309
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.709869
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.722157
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.736183
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.796871
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.876884
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.003083
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.176251
(406.50, 14.46, 245.58) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.22337
(406.50, 14.46, 245.58) (434.03, 8.60, 234.31) (2.32, 1.85, 2.92) Tools 15.28941
(406.50, 14.46, 245.58) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 16.04151
(406.50, 14.46, 245.58) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 16.03999
(406.50, 14.46, 245.58) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 16.04159
(406.50, 14.46, 245.58) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 16.04632
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.204621
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.450109
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.717154
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.00871
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.328191
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.679791
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.068449
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.500322
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.967016
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.349392
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.159787
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.892253
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.752277
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.65877
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.607275
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.573328
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.584982
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.598345
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.662891
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.740303
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.867652
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.035478
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.341704
(406.50, 14.46, 245.58) (434.03, 8.60, 234.31) (2.32, 1.85, 2.92) Tools 15.50849
(406.50, 14.46, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 15.65131
(406.50, 14.46, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 15.72139
(406.50, 14.46, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 15.66662
(406.50, 14.46, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 15.65601
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.204374
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.449803
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.716842
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.008345
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.327797
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.679377
 (406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.068014
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.499808
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.935841
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.315364
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.957172
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.730926
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.595534
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.518075
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.467926
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.442571
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.45363
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.466371
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.534452
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.609414
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.73775
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.900532
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.202971
(406.50, 14.46, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 15.75796
(406.50, 14.46, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.00579
(406.50, 14.46, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.08673
(406.50, 14.46, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.02905
(406.50, 14.46, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 15.81004
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.204091
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.449517
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.716511
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.008015
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.32744
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.678936
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.067544
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.499282
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.905361
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.233927
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.765771
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.577281
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.446188
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.383556
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.33468
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.317286
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.327791
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.341473
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.411271
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.483917
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.613092
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.77111
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.069842
(406.50, 14.46, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.11555
(406.50, 14.46, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.3843
(406.50, 14.46, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.47274
(406.50, 14.46, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.40843
(406.50, 14.46, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.16991
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.203839
û(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.449272
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.716219
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.007683
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.327081
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.678555
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.0671
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.498821
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.875544
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.884595
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.584756
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.43085
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.304737
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.254875
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.207198
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.197197
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.207177
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.22539
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.293081
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.363542
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.493424
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.646934
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.942044
(406.50, 14.46, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.49286
(406.50, 14.46, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.78445
(406.50, 14.46, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.8811
(406.50, 14.46, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.80952
(406.50, 14.46, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.54967
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.203618
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.448995
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.715939
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.007374
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.326745
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.678187
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.066697
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.498344
(406.50, 14.46, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.846463
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.698647
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.419918
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.291201
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.180393
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.131709
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.085169
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.082029
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.091518
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.113935
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.179632
(406.50, 14.46, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.248024
