¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¶(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.644116
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.84585
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.15705
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.506
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.78693
ô(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.876194
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.291326
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.754455
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.315612
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01934
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.86378
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.91779
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.24947
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.09908
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.0948
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.891484
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.308357
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.773535
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.34694
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06002
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.91033
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.98855
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.34049
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.239
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.40177
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.906419
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.324994
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.792178
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.377492
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09976
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.95585
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.05806
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.43
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.3901
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.70722
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.920988
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.341228
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.810374
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.407236
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13852
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.00028
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.12623
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.5179
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.53895
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.01051
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.935184
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.357053
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.828115
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.436152
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17627
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.04358
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.19301
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.60408
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.68529
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.95148
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.949003
Ï(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.372458
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.845388
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.464218
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21246
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.10089
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.2583
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.68669
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.82888
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.18413
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.962436
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.387435
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.862189
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.491411
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.24706
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.15698
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.32022
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.76723
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.96034
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.41527
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.975477
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.401979
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.882602
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.51771
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28058
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.21157
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.3803
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.85372
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.0704
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.67101
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.988118
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.41608
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.904605
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.54554
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.313
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.26461
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.43872
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.94696
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.19082
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.92224
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.000355
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.429732
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.925787
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.572989
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3443
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.31603
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.49541
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.03749
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.31421
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.16772
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.01218
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.442927
½(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.946135
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.599406
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37444
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.36325
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.55131
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.12516
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.43333
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.40578
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.023587
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.455658
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.965628
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.624761
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40339
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.40803
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.60768
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.20983
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.5479
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.65952
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.034571
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.467917
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.984254
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.649033
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43114
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45117
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.66196
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.28985
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.65877
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.91208
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.045124
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.479699
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.001996
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.672198
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45764
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.49262
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.71409
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.35872
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.76702
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.1396
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.05524
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.490994
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.01884
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.694237
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48289
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53234
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.76401
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.42443
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.86988
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.33878
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.064919
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.501802
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.034772
»(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.715128
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51518
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57026
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.81164
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.4869
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.96711
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.53567
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.074151
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.512114
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.049779
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.734853
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54672
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.60636
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.85692
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.546
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.05845
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.73666
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.082931
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.521923
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.063848
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.753389
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.57653
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.64011
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.89888
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.60164
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.14842
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.91393
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.091257
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.531223
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.077205
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.770726
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6046
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.67131
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.93832
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.65373
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.23189
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.06105
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.099123
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.540013
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.091049
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.786842
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.63088
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.70061
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.97528
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.70216
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.30834
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.195
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.106524
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.548282
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.103829
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.801723
»(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65534
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.72798
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.00971
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.74686
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.37756
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.3152
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.113458
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.556031
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.115534
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.815351
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67795
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.75337
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.04156
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.78775
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.43936
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.42119
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.119919
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.563253
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.12615
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.827718
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.69868
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.77675
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.07078
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.82824
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.49354
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.5125
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.125904
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.569943
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.13567
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.83881
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71751
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.79811
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.09733
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.86461
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.53996
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.58877
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.131412
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.576099
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.144085
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.848613
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.7344
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.81741
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.12117
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.89596
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.57847
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.136436
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.581718
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.151384
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.857121
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.74935
(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.83462
