¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
†(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.08859
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.789
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.855228
‰(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.164227
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.503953
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.879098
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.302477
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.778196
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.313747
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.920877
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61491
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40734
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27249
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28247
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43319
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75007
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24555
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.04663
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.27242
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.61986
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.854041
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.162931
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.502518
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.878545
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.304066
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.780003
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.315759
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.923153
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61753
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4083
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27363
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28381
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44133
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74851
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25242
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.05506
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.25879
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.45317
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.852687
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.161441
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.500888
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.879731
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.305399
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.781517
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.317423
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.925076
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61976
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40654
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27442
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28474
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44057
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74665
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25921
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06331
ƒ(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.19093
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.30803
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.85123
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.159826
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.499076
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.880686
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.306494
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.782694
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.318813
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.926661
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62154
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4023
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27486
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28522
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43877
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74448
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2658
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.07141
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.15577
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.22525
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.84957
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.158045
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.49849
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.881458
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.307335
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.783668
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.319872
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.92784
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62068
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39768
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27492
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28533
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44868
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74203
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27225
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.07927
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.10194
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.19334
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.847811
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.156083
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.498957
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.881958
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.307892
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.784318
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.320604
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.928722
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61629
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39263
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2746
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28498
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46198
¥(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75627
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27329
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.087
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.04881
(335.60, 7.49, 351.40) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 21.09584
(335.60, 7.49, 351.40) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 21.07111
(335.60, 7.49, 351.40) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 21.05054
(335.60, 7.49, 351.40) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 21.0341
(335.60, 7.49, 351.40) (323.45, 2.78, 317.64) (1.73, 1.29, 1.74) Tools 23.22919
(335.60, 7.49, 351.40) (323.45, 2.78, 317.64) (1.73, 1.29, 1.74) Tools 23.23372
(335.60, 7.49, 351.40) (323.45, 2.78, 317.64) (1.73, 1.29, 1.74) Tools 23.24277
(335.60, 7.49, 351.40) (323.45, 2.78, 317.64) (1.73, 1.29, 1.74) Tools 23.25637
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.845889
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.153976
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.499232
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.882281
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.308247
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.78467
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.321033
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.92919
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61158
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38721
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27399
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28422
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47508
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77188
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21319
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.07243
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.99645
(335.60, 7.49, 351.40) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 21.13783
(335.60, 7.49, 351.40) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 20.71384
(335.60, 7.49, 351.40) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 20.67158
(335.60, 7.49, 351.40) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 20.78835
(335.60, 7.49, 351.40) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 20.9644
(335.60, 7.49, 351.40) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 22.01449
(335.60, 7.49, 351.40) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 22.01422
(335.60, 7.49, 351.40) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 22.01824
(335.60, 7.49, 351.40) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 22.02656
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.843834
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.152735
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.49928
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.882327
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.308275
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.784768
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.321105
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.929283
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60655
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38135
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27298
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28303
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47734
©(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78724
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15323
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.99871
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.693
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.46621
(335.60, 7.49, 351.40) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 20.60084
(335.60, 7.49, 351.40) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 20.6031
(335.60, 7.49, 351.40) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 20.72391
(335.60, 7.49, 351.40) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 21.78369
(335.60, 7.49, 351.40) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 21.77494
(335.60, 7.49, 351.40) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 20.89307
(335.60, 7.49, 351.40) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 20.85872
(335.60, 7.49, 351.40) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 21.77416
(335.60, 7.49, 351.40) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 21.84889
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.84164
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.149328
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.495528
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.879806
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.307324
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.784554
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.320878
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.927565
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60113
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37511
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27162
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28145
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47543
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79695
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12254
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83714
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.22658
(335.60, 7.49, 351.40) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 19.2811
(335.60, 7.49, 351.40) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 19.25775
(335.60, 7.49, 351.40) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 19.23821
(335.60, 7.49, 351.40) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 19.39836
(335.60, 7.49, 351.40) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 21.16751
(335.60, 7.49, 351.40) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 21.46287
(335.60, 7.49, 351.40) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 21.3882
(335.60, 7.49, 351.40) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 21.3182
(335.60, 7.49, 351.40) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 21.25279
(335.60, 7.49, 351.40) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 21.86976
(335.60, 7.49, 351.40) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 21.94482
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.839313
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.146788
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.4904
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.874135
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.301003
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.778639
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.316498
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.922565
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59541
¨(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36848
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26585
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27942
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47304
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77532
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09707
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6707
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.89741
(335.60, 7.49, 351.40) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 19.22891
(335.60, 7.49, 351.40) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 19.1625
(335.60, 7.49, 351.40) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 19.18582
(335.60, 7.49, 351.40) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 19.1298
(335.60, 7.49, 351.40) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 19.67409
(335.60, 7.49, 351.40) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 20.20765
(335.60, 7.49, 351.40) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 20.19955
(335.60, 7.49, 351.40) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 20.19538
(335.60, 7.49, 351.40) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 20.19516
(335.60, 7.49, 351.40) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 21.9705
(335.60, 7.49, 351.40) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 22.04592
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.83685
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.144087
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.48508
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.868239
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.294439
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.771257
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.308148
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.917139
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58933
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36151
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25767
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27635
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47011
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75392
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0719
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5085
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.71295
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.08447
(335.60, 7.49, 351.40) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 19.21295
(335.60, 7.49, 351.40) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 19.02457
(335.60, 7.49, 351.40) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 19.0058
(335.60, 7.49, 351.40) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 19.11629
(335.60, 7.49, 351.40) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 20.30511
(335.60, 7.49, 351.40) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 20.29697
(335.60, 7.49, 351.40) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 20.2928
(335.60, 7.49, 351.40) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 20.29258
(335.60, 7.49, 351.40) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 22.0765
(335.60, 7.49, 351.40) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 22.15228
