¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
  (435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.025434
 (435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.123777
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.141477
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 3.990208
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 3.985046
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 3.980674
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 3.977085
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 3.974277
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 3.972246
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 3.970991
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 3.970511
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 3.970805
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 3.971874
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 3.973718
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 3.976339
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 3.97974
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 3.983925
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.205097
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.187753
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.171361
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.155904
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.141366
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.127731
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.114985
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.103115
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.092108
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.081954
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.072643
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.068878
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.129588
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.151482
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 3.999328
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 3.994162
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 3.989786
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 3.986196
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 3.983388
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 3.98136
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 3.980109
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 3.979635
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 3.979937
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 3.981015
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 3.98287
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 3.985504
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 3.98892
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 3.993121
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.21543
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.198051
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.181628
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.166142
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.151576
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.137916
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.125146
Ÿ (435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.113256
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.10223
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.092059
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.082732
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.075127
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.136042
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.162328
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.009267
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.004096
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 3.999716
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 3.996125
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 3.993318
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 3.991292
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 3.990046
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 3.989578
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 3.989888
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 3.990976
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 3.992844
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 3.995492
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 3.998924
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.003143
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.226624
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.209209
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.192751
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.177233
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.162637
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.14895
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.136156
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.124241
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.113195
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.103006
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.093663
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.085157
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.143144
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.174025
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.020034
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.014857
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.010474
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.006882
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.004075
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.002052
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.000811
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.00035
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.000669
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.001769
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.003649
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.006313
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.009763
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.014001
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.23869
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.221236
 (435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.204741
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.189188
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.174561
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.160844
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.148022
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.136083
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.125015
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.114806
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.105445
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.096924
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.150899
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.186585
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.031641
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.026458
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.022072
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.018477
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.015672
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.013652
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.012416
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.011962
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.012291
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.013403
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.015298
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.017978
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.021447
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.025707
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.25164
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.234144
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.217609
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.20202
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.187358
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.173609
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.160759
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.148794
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.137702
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.127471
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.118092
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.109554
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.159313
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.20002
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.044099
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.03891
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.03452
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.030924
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.028119
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.026103
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.024872
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.024427
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.024766
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.025891
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.027802
œ (435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.0305
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.033989
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.038272
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.371665
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.247946
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.231369
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.21574
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.201042
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.18726
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.174378
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.162385
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.151267
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.141014
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.131615
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.12306
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.168392
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.214342
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.057421
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.052226
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.047831
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.044234
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.04143
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.039417
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.038193
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.037756
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.038107
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.039246
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.041173
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.043891
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.047401
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.051709
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.388092
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.262656
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.246035
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.230363
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.215627
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.201808
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.188894
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.176871
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.165727
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.155449
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.146029
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.137455
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.178143
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.229569
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.07162
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.066418
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.062019
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.058421
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.055618
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.053609
  (435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.052391
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.051964
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.052328
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.053481
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.055426
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.058164
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.061699
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.066032
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.405545
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.27829
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.261621
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.245905
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.231127
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.21727
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.204322
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.192267
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.181094
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.170791
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.161348
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.152755
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.188573
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.245714
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.086713
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.081503
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.077099
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.073499
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.070698
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.068693
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.067483
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.067066
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.067442
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.068612
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.070576
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.073336
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.076896
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.081257
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.42478
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.294863
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.278143
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.262381
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.247559
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.233663
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.220677
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.208588
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.197385
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.187055
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.177589
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.168976
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.199689
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.262794
(435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.102714
” (435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.097496
