¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ı(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.85163
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19586
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72196
£(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29072
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92563
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63879
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44551
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36521
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47448
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77642
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.80945
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.16315
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.3257
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.32772
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.994572
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.248605
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.523282
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.821206
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.145501
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.500485
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.872546
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.280571
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.729923
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22713
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75123
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32326
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96203
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67981
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49201
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43154
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54282
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8569
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41764
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.28003
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.47749
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.55235
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.00786
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.262962
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.538857
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.838112
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.168337
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.522106
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.896186
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.306556
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.758593
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25889
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7811
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35651
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99924
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72173
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5396
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50003
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61488
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93921
¯(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5161
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.01511
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.61992
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.78319
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.021339
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.27749
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.554575
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.857083
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.191438
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.544047
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.920197
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.332903
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.787677
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29066
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81159
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39044
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03723
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76456
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59705
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56999
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69617
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02337
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61684
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.54386
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.98346
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.034933
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.292175
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.570499
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.878491
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.214808
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.566287
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.944573
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.359701
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.817252
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31879
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84278
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42511
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07608
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80836
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65909
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64139
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77819
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10944
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71994
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.66965
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.16788
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.048738
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.307069
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.589881
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.900087
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.238378
¹(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.588892
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.969283
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.386874
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.847239
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34747
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87457
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46055
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11574
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85813
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72239
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71428
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84612
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19738
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82544
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.79849
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.32318
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.062647
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.322966
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.609931
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.921906
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.261994
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.611805
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.994383
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.414449
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.877728
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37678
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90697
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49667
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15625
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91465
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78689
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78865
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91562
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28725
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.92424
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.8727
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.48186
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.076733
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.34162
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.630171
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.943923
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.283262
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.635025
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.019831
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.44244
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.908641
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40662
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94006
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53351
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1992
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97224
¹(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85273
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85879
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98673
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3713
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00352
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.94887
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.64388
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.092808
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.360431
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.650579
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.966197
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.304854
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.658603
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.045639
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.470857
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.94003
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43703
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9738
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57111
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25097
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03093
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91983
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92145
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06414
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4257
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.08466
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.90733
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.80937
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.110346
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.379436
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.671205
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.988644
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.326721
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.682459
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.071788
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.499654
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.971845
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46803
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00815
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60947
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30366
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09074
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98823
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98544
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14501
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48167
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.11783
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.73897
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.96445
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.128065
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.398578
¼(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.691992
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.011287
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.348889
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.706676
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.098337
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.528854
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00418
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49958
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04321
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65565
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35732
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15162
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04583
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05083
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22749
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.53916
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.01555
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.57454
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.60761
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.145906
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.417917
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.713022
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.034189
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.371367
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.731201
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.125227
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.558448
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03691
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53176
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07888
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70411
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41194
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21364
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09549
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11388
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27839
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59825
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91641
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.41395
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.10031
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.163893
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.437395
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.734185
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.057253
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.394109
(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.756058
