¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
• (425.26, 14.90, 245.52) (446.31, 8.75, 254.23) (0.81, 2.16, 0.81) Human 6.473833
Î(425.26, 14.90, 245.52) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 13.18309
(425.26, 14.90, 245.52) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 13.1658
(425.26, 14.90, 245.52) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 13.15111
(425.26, 14.90, 245.52) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 13.13902
(425.26, 14.90, 245.52) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 13.1295
(425.26, 14.90, 245.52) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 13.12256
(425.26, 14.90, 245.52) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 13.11818
(425.26, 14.90, 245.52) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 13.11636
(425.26, 14.90, 245.52) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 13.11709
(425.26, 14.90, 245.52) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 13.12039
(425.26, 14.90, 245.52) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 13.12624
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.835834
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.129019
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.443139
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.78388
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.15896
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.57381
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.034927
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.550458
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13048
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78773
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41238
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88208
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30453
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76073
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44296
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80837
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29658
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83598
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75423
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.75514
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.827563
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.119977
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.430473
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.769955
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.143621
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.556785
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.015997
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.529201
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10649
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76044
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34985
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83782
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25691
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70941
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45698
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78434
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27096
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92451
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.85651
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65739
Ğ(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14111
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.819226
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.109157
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.417834
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.756066
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.128304
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.539771
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.997022
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.507964
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08246
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73314
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28847
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79499
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21093
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70194
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47189
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76246
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24771
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0159
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96211
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5637
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.0424
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.810849
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.097582
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.405129
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.742146
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.112911
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.522791
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.978051
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.486715
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05853
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68422
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22822
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75363
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16649
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71591
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48768
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.84635
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.81151
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.7797
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.75294
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.73129
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.71257
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.69675
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.68383
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.6738
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.66663
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.66232
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.66088
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.802424
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.085991
è(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.392467
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.728218
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.09758
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.505777
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.959133
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.465498
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03459
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63082
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16904
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71371
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12358
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73068
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50433
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.56834
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.53987
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.51434
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.49171
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.47197
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.45511
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.44109
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.42991
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.42155
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.41601
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.41329
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.41338
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.79392
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.074407
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.379782
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.714302
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.082245
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.488778
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.940197
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.444299
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01068
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57833
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11096
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67518
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08223
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74621
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73278
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.42344
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.39527
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 15.77703
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.34851
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.32987
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.31406
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.30108
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.2909
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.28352
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.27893
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.27712
Ş(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.2781
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.783926
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.062793
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.367127
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.700392
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.066925
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.47181
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.921322
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.423136
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.986832
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52681
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05395
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63805
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07153
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76255
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78703
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.36104
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.33389
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.30963
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.28822
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.26966
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.25393
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.241
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.23086
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.22352
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.21895
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.21715
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.21813
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.773282
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.051227
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.354462
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.686504
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.051611
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.454838
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.902434
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.401998
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.962993
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4762
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.998
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57689
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0868
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77968
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64059
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.34137
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.31498
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.29148
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.27083
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.25301
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.23801
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.22581
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.2164
å(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.20978
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.20592
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.20484
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.20653
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.762655
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.039652
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.341813
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.672606
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.036293
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.437908
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.883585
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.380899
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.939235
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42656
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94311
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51592
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10278
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77871
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70735
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.35987
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.33421
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.31142
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.29149
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.2744
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.26012
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.24864
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.23996
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.23406
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.23094
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.23059
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.23302
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.752043
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.028076
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.329163
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.658742
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.021022
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.421008
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.864785
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.359855
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.914065
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3778
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88926
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46003
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06205
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71743
(425.26, 14.90, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87534
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.43951
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.41371
(425.26, 14.90, 245.52) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 14.39081
