¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
®(420.96, 8.57, 363.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.398879
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.486792
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.897839
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.352625
ƒ(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.943807
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73359
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6387
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02233
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82141
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28676
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78758
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32781
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56835
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73807
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9181
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10546
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30052
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.145691
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.316239
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.499599
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.697226
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.910755
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.142171
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.393717
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.685166
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.013391
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.377042
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.770055
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.1101
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.482987
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.893622
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.347995
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.92994
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71742
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6219
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00126
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83597
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30237
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80781
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35692
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63608
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82081
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00281
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19216
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38932
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.14779
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.318493
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.502012
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.699797
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.913523
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.145196
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.397016
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.678994
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.006557
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.369465
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.767401
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.107183
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.479808
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.890122
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.344082
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.916617
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70188
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60621
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98065
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85702
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33128
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84212
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39383
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67214
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88386
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09153
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28303
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48238
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.149983
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.320856
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.504569
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.70258
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.916544
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.148439
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.400555
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.675576
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.99994
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.362115
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.765305
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.104884
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.477243
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.887306
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.341
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.903825
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68695
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59976
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95398
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88916
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36568
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87908
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4336
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71137
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9242
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.146
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37736
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57984
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.152365
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.323413
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.507326
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.705521
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.919728
€(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.151896
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.404334
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.679671
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.993512
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.35499
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.757439
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.103115
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.475332
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.885233
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.338658
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.891553
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67269
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59014
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92078
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90704
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40255
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91866
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47625
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75381
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96776
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19082
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42347
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66619
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.154903
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.326124
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.510226
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.70867
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.92312
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.155593
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.408318
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.68406
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.987296
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.34808
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.749739
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.101962
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.474058
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.88381
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.337091
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.879826
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65899
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59176
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8882
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92421
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44197
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.961
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52185
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79945
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01471
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23908
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4731
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71729
†(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.157572
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.328976
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.513323
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.711976
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.926702
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.159455
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.412542
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.688686
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.991087
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.341416
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.742294
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.101371
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.473415
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.883076
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.3363
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.868633
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65659
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59459
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85625
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94357
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46307
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00607
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57037
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84839
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06499
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2908
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52633
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77208
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.160394
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.331989
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.516538
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.715497
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.930491
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.16359
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.417031
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.693582
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.996464
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.334982
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.735095
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.101372
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.473403
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.883078
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.336275
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.863298
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65955
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59809
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82491
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96505
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48625
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05088
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62192
…(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90066
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1187
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34605
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58317
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83064
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.163342
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.335192
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.519952
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.719166
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.934501
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.167918
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.421736
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.698742
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.00211
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.335754
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.728171
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.101893
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.473999
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.883741
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.338745
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.858769
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66305
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60224
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7942
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98877
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5118
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07851
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67656
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95629
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17589
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40488
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66537
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94737
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.166475
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.338529
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.523568
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.723083
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.938682
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.172458
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.426682
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.704143
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.008027
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.342296
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.721483
(420.13, 8.45, 363.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.103043
