¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¡(345.70, 6.92, 371.43) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 20.11298
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.19486
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.675383
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.917774
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.179899
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.485351
¥(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.854807
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.262705
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.709808
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.209908
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.753286
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28014
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8694
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54941
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2904
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6038
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79669
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.18832
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.4515
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.41576
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.38429
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.35708
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.33409
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.31529
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.30068
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.29024
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.28395
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.689043
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.93252
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.195837
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.483814
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.84322
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.243221
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.688057
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.185507
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.740214
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26557
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85307
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51427
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36885
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81716
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70263
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.3863
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.54631
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.51041
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.4788
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.45143
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.42834
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.40946
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.39479
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.3843
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.37798
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.702831
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.947429
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.211991
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.499027
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.825635
ª(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.223743
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.666347
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.161167
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.717921
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25125
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83706
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49617
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54363
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03621
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86909
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58717
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.64616
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.61009
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.57834
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.55088
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.52767
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.50871
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.49397
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.48343
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.47709
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.716805
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.962496
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.228318
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.523799
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.845551
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.204317
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.64468
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.136849
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.690484
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23724
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82132
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48256
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7225
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30373
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.069
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.79106
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.75121
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.71496
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.68306
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.65546
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.63214
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.61309
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.59827
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.58768
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.58131
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.730932
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.977744
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.245856
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.553403
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.879857
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.217933
©(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.62302
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.112606
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.663095
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22347
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8059
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56047
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84819
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60567
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33265
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.89503
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.86156
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.82513
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.79306
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.76532
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.74189
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.72273
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.70785
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.6972
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.64126
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.745207
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.993163
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.273235
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.583288
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.914642
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.255923
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.629718
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.088383
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.635793
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21001
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79079
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63908
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9419
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91091
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60275
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.99734
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.97734
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.94072
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.90848
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.88059
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.85703
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.83778
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.82281
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.81211
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.75587
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.759625
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.014198
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.300824
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.613441
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.94989
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.294464
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.671998
¦(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.087387
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.60856
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19681
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81582
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71833
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03507
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15007
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.87938
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.10002
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 22.09869
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 22.06186
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 22.02944
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 22.0014
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.97771
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.95835
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.9433
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.93254
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.87599
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.774182
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.039784
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.328695
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.643896
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.985604
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.333521
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.714839
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.134647
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.598877
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18388
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88371
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7983
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12764
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39365
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10592
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.20319
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 22.22574
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 22.1887
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 22.1561
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 22.1279
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 22.10407
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 22.0846
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 22.06946
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 22.05863
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 22.00176
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.797832
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.065563
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.356796
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.674602
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.021803
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.373075
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.758289
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.182571
ª(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.651995
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17413
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95207
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8789
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21956
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70722
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1889
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.30676
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 22.35864
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 22.32138
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 22.28858
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 22.26021
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 22.23624
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 22.21666
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 22.20142
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 22.19054
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 22.13332
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.821774
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.091591
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.385133
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.705581
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.056768
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.413185
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.802364
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.231188
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.705933
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21978
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02092
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96019
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31077
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03636
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27207
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.41073
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 22.49756
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 22.46006
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 22.42706
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 22.39851
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 22.3744
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 22.35468
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 22.33936
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 22.32841
(345.70, 6.92, 371.43) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 22.27083
(345.70, 6.92, 371.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.845904
