¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
½(328.71, 7.28, 378.99) (331.05, 1.37, 355.25) (0.81, 2.16, 0.81) Human 8.016516
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27779
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58618
(328.71, 7.28, 378.99) (326.04, 1.25, 348.01) (1.46, 2.50, 0.44) Cabin 16.93173
(328.71, 7.28, 378.99) (326.04, 1.25, 348.01) (1.46, 2.50, 0.44) Cabin 16.90637
¬(328.71, 7.28, 378.99) (326.04, 1.25, 348.01) (1.46, 2.50, 0.44) Cabin 16.88437
(328.71, 7.28, 378.99) (326.04, 1.25, 348.01) (1.46, 2.50, 0.44) Cabin 16.85541
(328.71, 7.28, 378.99) (326.04, 1.25, 348.01) (1.46, 2.50, 0.44) Cabin 16.84008
(328.71, 7.28, 378.99) (326.04, 1.25, 348.01) (1.46, 2.50, 0.44) Cabin 16.82806
(328.71, 7.28, 378.99) (326.04, 1.25, 348.01) (1.46, 2.50, 0.44) Cabin 16.81933
(328.71, 7.28, 378.99) (326.04, 1.25, 348.01) (1.46, 2.50, 0.44) Cabin 16.82416
(328.71, 7.28, 378.99) (326.04, 1.25, 348.01) (1.46, 2.50, 0.44) Cabin 16.82199
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.521383
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.784449
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.079394
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.402652
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.758451
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.151789
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.588937
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.070372
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.599025
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19683
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8891
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57755
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26598
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9783
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13517
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49357
(328.71, 7.28, 378.99) (326.04, 1.25, 348.01) (1.46, 2.50, 0.44) Cabin 16.97568
(328.71, 7.28, 378.99) (326.04, 1.25, 348.01) (1.46, 2.50, 0.44) Cabin 16.95025
(328.71, 7.28, 378.99) (326.04, 1.25, 348.01) (1.46, 2.50, 0.44) Cabin 16.9282
(328.71, 7.28, 378.99) (326.04, 1.25, 348.01) (1.46, 2.50, 0.44) Cabin 16.89918
(328.71, 7.28, 378.99) (326.04, 1.25, 348.01) (1.46, 2.50, 0.44) Cabin 16.88381
(328.71, 7.28, 378.99) (326.04, 1.25, 348.01) (1.46, 2.50, 0.44) Cabin 16.87177
(328.71, 7.28, 378.99) (326.04, 1.25, 348.01) (1.46, 2.50, 0.44) Cabin 16.86302
(328.71, 7.28, 378.99) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.86787
(328.71, 7.28, 378.99) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.86571
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.521448
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.784514
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.078175
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.40134
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.756979
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.150196
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.587184
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.070542
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.599241
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19547
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88007
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58083
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21232
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91809
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97995
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40275
(328.71, 7.28, 378.99) (326.04, 1.25, 348.01) (1.46, 2.50, 0.44) Cabin 17.02317
(328.71, 7.28, 378.99) (326.04, 1.25, 348.01) (1.46, 2.50, 0.44) Cabin 16.99769
(328.71, 7.28, 378.99) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.97558
«(328.71, 7.28, 378.99) (326.04, 1.25, 348.01) (1.46, 2.50, 0.44) Cabin 16.95684
(328.71, 7.28, 378.99) (326.04, 1.25, 348.01) (1.46, 2.50, 0.44) Cabin 16.94143
(328.71, 7.28, 378.99) (326.04, 1.25, 348.01) (1.46, 2.50, 0.44) Cabin 16.92935
(328.71, 7.28, 378.99) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.92058
(328.71, 7.28, 378.99) (326.04, 1.25, 348.01) (1.46, 2.50, 0.44) Cabin 16.91512
(328.71, 7.28, 378.99) (326.04, 1.25, 348.01) (1.46, 2.50, 0.44) Cabin 16.91296
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.521532
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.7846
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.076963
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.400005
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.755516
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.148571
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.585339
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.070719
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.599421
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19567
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87315
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53466
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15974
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85915
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.828
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24439
(328.71, 7.28, 378.99) (326.04, 1.25, 348.01) (1.46, 2.50, 0.44) Cabin 17.07427
(328.71, 7.28, 378.99) (326.04, 1.25, 348.01) (1.46, 2.50, 0.44) Cabin 17.04872
(328.71, 7.28, 378.99) (326.04, 1.25, 348.01) (1.46, 2.50, 0.44) Cabin 17.02655
(328.71, 7.28, 378.99) (326.04, 1.25, 348.01) (1.46, 2.50, 0.44) Cabin 17.00776
(328.71, 7.28, 378.99) (326.04, 1.25, 348.01) (1.46, 2.50, 0.44) Cabin 16.99232
(328.71, 7.28, 378.99) (326.04, 1.25, 348.01) (1.46, 2.50, 0.44) Cabin 16.98021
(328.71, 7.28, 378.99) (326.04, 1.25, 348.01) (1.46, 2.50, 0.44) Cabin 16.97142
(328.71, 7.28, 378.99) (326.04, 1.25, 348.01) (1.46, 2.50, 0.44) Cabin 16.96595
(328.71, 7.28, 378.99) (326.04, 1.25, 348.01) (1.46, 2.50, 0.44) Cabin 16.96379
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.521594
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.784678
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.07572
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.398586
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.753957
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.146833
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.583412
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.070861
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.599548
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19584
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87333
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48847
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10827
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80144
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67924
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10028
(328.71, 7.28, 378.99) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 17.12901
(328.71, 7.28, 378.99) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 17.10339
(328.71, 7.28, 378.99) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 17.08116
(328.71, 7.28, 378.99) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 17.06232
©(328.71, 7.28, 378.99) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 17.04683
(328.71, 7.28, 378.99) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 17.0347
(328.71, 7.28, 378.99) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 17.02589
(328.71, 7.28, 378.99) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 17.02042
(328.71, 7.28, 378.99) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 17.01826
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.521689
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.784776
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.074377
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.397155
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.752364
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.145075
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.58147
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.069124
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.599717
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19597
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8507
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4511
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05792
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74502
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53357
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05312
(328.71, 7.28, 378.99) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 17.16262
(328.71, 7.28, 378.99) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 17.13695
(328.71, 7.28, 378.99) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 17.1147
(328.71, 7.28, 378.99) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 17.09582
(328.71, 7.28, 378.99) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 17.08032
(328.71, 7.28, 378.99) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 17.06817
(328.71, 7.28, 378.99) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 17.05936
(328.71, 7.28, 378.99) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 17.05766
(328.71, 7.28, 378.99) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 17.07641
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.52171
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.78526
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.076545
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.395637
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.750673
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.143226
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.579404
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.066836
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.599821
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19611
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80288
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41474
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01699
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68983
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45576
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00432
(328.71, 7.28, 378.99) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 17.22476
(328.71, 7.28, 378.99) (325.72, 1.63, 350.95) (0.81, 2.16, 0.81) Human 14.34116
(328.71, 7.28, 378.99) (325.72, 1.63, 350.95) (0.81, 2.16, 0.81) Human 14.31933
(328.71, 7.28, 378.99) (325.72, 1.63, 350.95) (0.81, 2.16, 0.81) Human 14.30034
(328.71, 7.28, 378.99) (325.72, 1.63, 350.95) (0.81, 2.16, 0.81) Human 14.28449
¯(328.71, 7.28, 378.99) (325.72, 1.63, 350.95) (0.81, 2.16, 0.81) Human 14.27142
(328.71, 7.28, 378.99) (325.72, 1.63, 350.95) (0.81, 2.16, 0.81) Human 14.26118
(328.71, 7.28, 378.99) (325.72, 1.63, 350.95) (0.81, 2.16, 0.81) Human 14.25375
(328.71, 7.28, 378.99) (325.72, 1.63, 350.95) (0.81, 2.16, 0.81) Human 14.29071
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.521736
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.787565
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.079044
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.398197
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.749099
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.141325
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.577291
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.064453
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.599911
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19621
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75585
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36558
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97755
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64482
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39494
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95389
(328.71, 7.28, 378.99) (325.72, 1.63, 350.95) (0.81, 2.16, 0.81) Human 14.14924
(328.71, 7.28, 378.99) (325.72, 1.63, 350.95) (0.81, 2.16, 0.81) Human 14.10336
(328.71, 7.28, 378.99) (325.72, 1.63, 350.95) (0.81, 2.16, 0.81) Human 14.08431
(328.71, 7.28, 378.99) (325.72, 1.63, 350.95) (0.81, 2.16, 0.81) Human 14.06806
(328.71, 7.28, 378.99) (325.72, 1.63, 350.95) (0.81, 2.16, 0.81) Human 14.0546
(328.71, 7.28, 378.99) (325.72, 1.63, 350.95) (0.81, 2.16, 0.81) Human 14.04388
(328.71, 7.28, 378.99) (325.72, 1.63, 350.95) (0.81, 2.16, 0.81) Human 14.03596
(328.71, 7.28, 378.99) (325.72, 1.63, 350.95) (0.81, 2.16, 0.81) Human 14.03073
(328.71, 7.28, 378.99) (325.72, 1.63, 350.95) (0.81, 2.16, 0.81) Human 14.04184
(328.71, 7.28, 378.99) (325.72, 1.63, 350.95) (0.81, 2.16, 0.81) Human 14.18132
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.522427
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.78981
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.081516
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.400924
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.752071
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.139893
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.575113
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.062021
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.599957
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16853
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70957
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31378
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93907
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60183
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34531
(328.71, 7.28, 378.99) (325.72, 1.63, 350.95) (0.81, 2.16, 0.81) Human 14.29933
(328.71, 7.28, 378.99) (325.72, 1.63, 350.95) (0.81, 2.16, 0.81) Human 14.10004
(328.71, 7.28, 378.99) (325.72, 1.63, 350.95) (0.81, 2.16, 0.81) Human 14.05919
(328.71, 7.28, 378.99) (325.72, 1.63, 350.95) (0.81, 2.16, 0.81) Human 14.0407
(328.71, 7.28, 378.99) (325.72, 1.63, 350.95) (0.81, 2.16, 0.81) Human 14.02499
(328.71, 7.28, 378.99) (325.72, 1.63, 350.95) (0.81, 2.16, 0.81) Human 14.01208
¤(328.71, 7.28, 378.99) (325.72, 1.63, 350.95) (0.81, 2.16, 0.81) Human 14.0019
(328.71, 7.28, 378.99) (325.72, 1.63, 350.95) (0.81, 2.16, 0.81) Human 13.99446
(328.71, 7.28, 378.99) (325.72, 1.63, 350.95) (0.81, 2.16, 0.81) Human 13.98976
(328.71, 7.28, 378.99) (325.72, 1.63, 350.95) (0.81, 2.16, 0.81) Human 13.99977
(328.71, 7.28, 378.99) (325.72, 1.63, 350.95) (0.81, 2.16, 0.81) Human 14.11568
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.524465
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.792049
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.083957
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.403583
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.755028
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.143146
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.573933
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.059483
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.600039
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12765
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66409
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26289
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90151
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55993
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29818
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84839
(328.71, 7.28, 378.99) (325.72, 1.63, 350.95) (0.81, 2.16, 0.81) Human 14.16706
(328.71, 7.28, 378.99) (325.72, 1.63, 350.95) (0.81, 2.16, 0.81) Human 14.11948
(328.71, 7.28, 378.99) (325.72, 1.63, 350.95) (0.81, 2.16, 0.81) Human 14.10153
(328.71, 7.28, 378.99) (325.72, 1.63, 350.95) (0.81, 2.16, 0.81) Human 14.08633
(328.71, 7.28, 378.99) (325.72, 1.63, 350.95) (0.81, 2.16, 0.81) Human 14.07387
(328.71, 7.28, 378.99) (325.72, 1.63, 350.95) (0.81, 2.16, 0.81) Human 14.06427
(328.71, 7.28, 378.99) (325.72, 1.63, 350.95) (0.81, 2.16, 0.81) Human 14.05733
(328.71, 7.28, 378.99) (325.72, 1.63, 350.95) (0.81, 2.16, 0.81) Human 14.05318
(328.71, 7.28, 378.99) (325.72, 1.63, 350.95) (0.81, 2.16, 0.81) Human 14.06586
(328.71, 7.28, 378.99) (325.72, 1.63, 350.95) (0.81, 2.16, 0.81) Human 14.22546
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.526468
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.79425
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.086384
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.406234
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.75794
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.146354
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.577516
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.058702
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.600047
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08741
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61935
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21289
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8649
(328.71, 7.28, 378.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51908
