¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
õ(431.14, 12.19, 342.38) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 18.52477
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.48751
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.96515
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.73526
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 20.6193
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 20.31203
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 20.27795
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 20.30796
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 20.28189
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 20.26345
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 20.39756
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19377
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14573
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26192
(431.14, 12.19, 342.38) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 14.82484
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19107
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.33246
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.41586
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 20.30494
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 20.2626
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 20.02134
(431.14, 12.19, 342.38) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 14.61445
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 19.9577
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 20.08456
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 20.06695
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 20.07138
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12811
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06907
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17133
(431.14, 12.19, 342.38) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 14.66165
(431.14, 12.19, 342.38) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 14.93615
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.18461
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.98199
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 20.1412
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 19.8972
(431.14, 12.19, 342.38) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 14.71445
(431.14, 12.19, 342.38) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 14.54506
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 19.79587
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 19.92147
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 19.90253
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 19.90652
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 20.03602
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06136
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9912
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07939
(431.14, 12.19, 342.38) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 14.58145
(431.14, 12.19, 342.38) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 14.82009
(431.14, 12.19, 342.38) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 14.95734
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 18.18391
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 18.09152
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 18.09874
Æ (431.14, 12.19, 342.38) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 14.78596
(431.14, 12.19, 342.38) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 14.91555
(431.14, 12.19, 342.38) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 14.93913
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 19.76477
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 19.74448
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 19.74805
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 20.9836
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99355
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91222
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98619
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2583
(431.14, 12.19, 342.38) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 14.97976
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87933
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.51258
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 19.83266
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 18.53997
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 18.62212
(431.14, 12.19, 342.38) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 14.98898
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 19.49099
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 19.61424
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 19.59261
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 19.59578
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92477
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8321
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89182
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10381
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65161
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71737
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.46367
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 19.66693
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 19.00681
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 19.02181
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 19.37726
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 19.34754
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 19.48459
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 19.46237
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 21.13002
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85507
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75105
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79642
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91125
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51348
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47839
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.41409
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 19.52769
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 19.31051
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 19.27307
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 19.23953
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 19.20983
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 19.34573
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 19.32348
² (431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 21.50741
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78474
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66906
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67977
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72158
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0879
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23937
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.3626
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 19.41436
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 19.17821
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 19.14086
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 19.10736
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 19.07771
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 19.2125
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 19.19022
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 21.3589
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71849
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58622
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53185
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53473
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72553
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00055
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.30114
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 19.28607
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 19.05132
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 19.01405
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 18.98061
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 18.95098
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 19.35594
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 20.68604
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 21.66487
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65151
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49397
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3854
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3684
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50953
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80568
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.14672
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 19.1631
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 18.92969
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 18.89249
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 18.85911
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 18.82952
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 19.23172
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 21.29404
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 22.74962
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59323
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3682
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24046
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22112
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29738
Ş (431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28323
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.86494
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 19.04529
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 18.81316
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 18.77604
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 18.74272
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 18.71316
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 19.11272
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 21.40824
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 20.922
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 20.88845
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 22.29889
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 22.30674
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53437
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24368
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09707
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07541
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11112
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69458
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.48941
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.35829
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 18.70161
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 18.66457
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 18.6313
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 18.60177
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 18.62308
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 21.28048
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 20.60494
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 20.56372
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 20.52666
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 20.49371
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 20.46486
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 21.87388
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 21.87728
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 21.88495
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46039
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17546
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95527
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91693
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94443
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13769
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.07626
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.15361
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 18.5949
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 18.55793
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 18.52472
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 18.49522
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 18.46941
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 20.22672
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 20.18623
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 20.14983
è (431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 20.11747
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 20.08912
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 21.47299
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 21.47211
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 21.47543
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 21.48294
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38626
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10714
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83302
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75455
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77991
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92781
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24676
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.95118
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 18.49291
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 18.45601
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 18.42285
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 18.39339
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 18.3676
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 19.86087
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 19.90699
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 19.86688
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 19.83079
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 19.79868
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 19.77053
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 19.70676
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 21.37369
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 21.09475
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 21.08976
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 21.08887
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 21.09211
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 21.65518
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31203
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0249
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75584
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59435
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61753
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79044
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56113
(431.14, 12.19, 342.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.71608
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 18.39552
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 18.3587
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 18.32559
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 18.29616
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 18.27038
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 19.75562
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 19.5525
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 19.54251
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 19.58504
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 19.60787
(431.14, 12.19, 342.38) (426.17, 13.47, 302.71) (8.74, 11.99, 17.68) Truck 19.63459
