¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¸(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.252933
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.198531
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.526471
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.887344
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.286255
‡(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.729464
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.224663
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.781451
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41192
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13157
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96062
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92584
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06343
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42395
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07952
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.13749
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.76411
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.370063
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.62178
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.895642
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.194576
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.522147
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.882565
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.280968
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.723534
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.218018
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.773981
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40341
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12185
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94934
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91261
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04778
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40504
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05632
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10827
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.72632
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.367009
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.618482
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.892028
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.190636
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.517793
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.877805
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.275658
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.717667
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.211437
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.766526
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39497
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11213
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93811
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89946
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0322
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38628
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03327
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.07933
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.6744
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.363964
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.615187
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.888459
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.18671
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.513505
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.873046
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.270415
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.711796
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.204877
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.75915
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38654
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1025
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92696
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88644
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01673
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36762
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01042
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.05059
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.60892
(365.18, 7.10, 350.73) (344.43, 1.09, 379.16) (0.81, 2.16, 0.81) Human 22.05611
(365.18, 7.10, 350.73) (344.43, 1.09, 379.16) (0.81, 2.16, 0.81) Human 22.02073
(365.18, 7.10, 350.73) (344.43, 1.09, 379.16) (0.81, 2.16, 0.81) Human 21.99167
(365.18, 7.10, 350.73) (344.43, 1.09, 379.16) (0.81, 2.16, 0.81) Human 21.96828
(365.18, 7.10, 350.73) (344.43, 1.09, 379.16) (0.81, 2.16, 0.81) Human 21.95455
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.36097
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.611928
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.884873
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.182804
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.509211
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.868319
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.265202
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.705992
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.198346
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.751787
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3782
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09294
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91592
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87347
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00138
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34912
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98248
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02206
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.54393
(365.18, 7.10, 350.73) (344.43, 1.09, 379.16) (0.81, 2.16, 0.81) Human 21.80814
(365.18, 7.10, 350.73) (344.43, 1.09, 379.16) (0.81, 2.16, 0.81) Human 21.75866
(365.18, 7.10, 350.73) (344.43, 1.09, 379.16) (0.81, 2.16, 0.81) Human 21.73741
(365.18, 7.10, 350.73) (344.43, 1.09, 379.16) (0.81, 2.16, 0.81) Human 21.72057
(365.18, 7.10, 350.73) (344.43, 1.09, 379.16) (0.81, 2.16, 0.81) Human 21.70796
(365.18, 7.10, 350.73) (344.43, 1.09, 379.16) (0.81, 2.16, 0.81) Human 21.70132
(365.18, 7.10, 350.73) (344.43, 1.09, 379.16) (0.81, 2.16, 0.81) Human 21.88295
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.357954
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.608661
”(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.881327
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.178925
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.504969
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.863633
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.259965
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.700203
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.191888
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.744467
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36992
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08345
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9049
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86062
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98609
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33078
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94282
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.99376
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.47939
(365.18, 7.10, 350.73) (344.43, 1.09, 379.16) (0.81, 2.16, 0.81) Human 21.87117
(365.18, 7.10, 350.73) (344.43, 1.09, 379.16) (0.81, 2.16, 0.81) Human 21.81643
(365.18, 7.10, 350.73) (344.43, 1.09, 379.16) (0.81, 2.16, 0.81) Human 21.79846
(365.18, 7.10, 350.73) (344.43, 1.09, 379.16) (0.81, 2.16, 0.81) Human 21.78485
(365.18, 7.10, 350.73) (344.43, 1.09, 379.16) (0.81, 2.16, 0.81) Human 21.77554
(365.18, 7.10, 350.73) (344.43, 1.09, 379.16) (0.81, 2.16, 0.81) Human 21.77203
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.354985
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.605415
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.877806
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.175088
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.500731
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.858946
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.254842
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.694454
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.185453
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.737217
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36168
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07399
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89397
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84782
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97095
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31254
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9034
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91808
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.41532
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.14026
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.352035
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.602209
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.874329
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.171247
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.496541
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.854339
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.249704
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.688749
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.179036
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.730008
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35347
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0646
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88313
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83512
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9559
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29444
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86419
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52775
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.35948
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.01004
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.349083
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.599013
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.870837
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.167457
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.492358
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.849768
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.24461
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.683064
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.172709
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.722821
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34534
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0553
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87236
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82255
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.941
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27648
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82527
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2758
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.25932
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.88396
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.346161
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.595844
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.867371
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.163673
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.48823
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.84516
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.239537
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.677454
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.166381
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.715744
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33726
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04605
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86167
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81004
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92619
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25866
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79493
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22454
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.51929
†(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.76201
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.343259
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.592693
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.86394
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.15992
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484119
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.840615
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.234517
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.671864
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.160142
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.708679
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32923
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03687
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85108
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79762
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89553
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.241
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77171
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17537
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.06313
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.61569
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.340377
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.589565
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.860532
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.156197
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.480013
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.836127
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.229548
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.666319
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.153898
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.701667
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32132
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02778
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84054
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78533
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85184
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21568
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74887
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12826
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.78725
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.06965
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.337517
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.586447
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.857151
