¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
£(348.89, 7.03, 360.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.46159
(348.89, 7.03, 360.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.17032
(348.89, 7.03, 360.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.15917
(348.89, 7.03, 360.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.15255
(348.89, 7.03, 360.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.15044
¤(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.908533
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.126408
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.362271
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.618324
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.897305
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.202273
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.536978
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.905965
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.314638
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.769651
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.279244
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.853795
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50637
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25387
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11839
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12957
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32791
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77033
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.53951
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.76019
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.58431
(348.89, 7.03, 360.60) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.62719
(348.89, 7.03, 360.60) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.60747
(348.89, 7.03, 360.60) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.59219
(348.89, 7.03, 360.60) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.4241
(348.89, 7.03, 360.60) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.63932
(348.89, 7.03, 360.60) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.89438
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.896521
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.113474
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.348232
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.603081
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.880671
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.184057
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.516987
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.883857
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.290127
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.742268
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.248545
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.819062
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46679
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20835
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06549
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06737
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25375
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68041
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42818
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.61877
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.42834
(348.89, 7.03, 360.60) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.64535
(348.89, 7.03, 360.60) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.62119
(348.89, 7.03, 360.60) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.60147
©(348.89, 7.03, 360.60) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.5862
(348.89, 7.03, 360.60) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.57534
(348.89, 7.03, 360.60) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.56889
(348.89, 7.03, 360.60) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.56684
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.884682
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.100671
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.334373
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.588011
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.864207
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.166072
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.497207
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.862034
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.265893
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.715252
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.218227
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.784797
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42774
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16349
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01339
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00619
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18084
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59204
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31894
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.48026
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.26297
(348.89, 7.03, 360.60) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.64377
(348.89, 7.03, 360.60) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.61961
(348.89, 7.03, 360.60) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.5999
(348.89, 7.03, 360.60) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.58462
(348.89, 7.03, 360.60) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.57376
(348.89, 7.03, 360.60) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.56732
(348.89, 7.03, 360.60) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.56527
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.872954
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.087994
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.320627
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.573105
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.847962
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.148279
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.477684
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.840454
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.241982
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.688591
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.188273
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.751006
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38927
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11928
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96212
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94592
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10912
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50391
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20824
°(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.32411
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.03778
(348.89, 7.03, 360.60) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.6466
(348.89, 7.03, 360.60) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.62244
(348.89, 7.03, 360.60) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.60273
(348.89, 7.03, 360.60) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.58745
(348.89, 7.03, 360.60) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.57659
(348.89, 7.03, 360.60) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.57014
(348.89, 7.03, 360.60) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.56809
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.861359
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.075465
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.307075
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.558356
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.8319
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.130699
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.458352
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.819164
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.218353
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.662268
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.158786
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.717673
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35133
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07571
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91162
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88673
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03864
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4045
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08569
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.12549
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.75116
(348.89, 7.03, 360.60) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.65387
(348.89, 7.03, 360.60) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.62969
(348.89, 7.03, 360.60) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.60997
(348.89, 7.03, 360.60) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.59468
(348.89, 7.03, 360.60) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.58382
(348.89, 7.03, 360.60) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.57736
(348.89, 7.03, 360.60) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.57531
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.849891
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.063076
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.293652
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.543786
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.816011
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.113351
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.439286
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.798151
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.195049
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.636329
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.129658
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.684811
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31394
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03284
®(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86191
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82844
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96941
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30698
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96558
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.95172
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.47315
(348.89, 7.03, 360.60) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.66556
(348.89, 7.03, 360.60) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.64136
(348.89, 7.03, 360.60) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.62163
(348.89, 7.03, 360.60) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.60633
(348.89, 7.03, 360.60) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.59546
(348.89, 7.03, 360.60) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.58899
(348.89, 7.03, 360.60) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.58693
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.838545
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.050849
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.280406
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.529413
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.800374
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.096194
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.420506
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.777407
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.172058
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.610696
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.100964
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.652395
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27709
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99058
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81301
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7711
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90133
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21359
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84797
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82675
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.2219
(348.89, 7.03, 360.60) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.68169
(348.89, 7.03, 360.60) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.65748
(348.89, 7.03, 360.60) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.63772
(348.89, 7.03, 360.60) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.6224
(348.89, 7.03, 360.60) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.61152
(348.89, 7.03, 360.60) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.60504
(348.89, 7.03, 360.60) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.60298
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.82734
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.03875
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.267306
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.515203
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.784894
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.07928
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.401911
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.756914
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.149368
°(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.585422
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.072627
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.620471
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24082
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94901
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76486
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71474
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83444
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13891
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73274
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70476
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.0065
(348.89, 7.03, 360.60) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.70229
(348.89, 7.03, 360.60) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.67804
(348.89, 7.03, 360.60) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.65826
(348.89, 7.03, 360.60) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.64292
(348.89, 7.03, 360.60) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.63202
(348.89, 7.03, 360.60) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.62553
(348.89, 7.03, 360.60) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.62345
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.816275
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.026771
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.254396
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.501148
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.769588
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.06257
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.383552
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.736726
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.126996
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.560484
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.04475
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.588988
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20511
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90806
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71751
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65932
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76874
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06578
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61985
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58569
(348.89, 7.03, 360.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.79692
(348.89, 7.03, 360.60) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.72736
(348.89, 7.03, 360.60) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.70308
(348.89, 7.03, 360.60) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.68327
(348.89, 7.03, 360.60) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.6679
(348.89, 7.03, 360.60) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.65697
